snapshot_id,date_id,product_id,warehouse_id,stock_quantity,reserved_quantity,available_quantity,stock_value
32768,780,45,2,143,25,118,72215.0
32769,780,45,3,55,9,46,27775.0
32770,780,46,1,126,7,119,39690.0
32771,780,46,2,145,27,118,45675.0
32772,780,46,3,134,13,121,42210.0
32773,780,47,1,52,6,46,19760.0
32774,780,47,2,134,16,118,50920.0
32775,780,47,3,77,4,73,29260.0
32776,780,48,1,217,25,192,93310.0
32777,780,48,2,149,17,132,64070.0
32778,780,48,3,220,21,199,94600.0
32779,780,49,1,93,11,82,28365.0
32780,780,49,2,72,6,66,21960.0
32781,780,49,3,95,16,79,28975.0
32782,780,50,1,80,10,70,37600.0
32783,780,50,2,140,7,133,65800.0
32784,780,50,3,159,17,142,74730.0
32785,780,51,1,127,16,111,47625.0
32786,780,51,2,157,20,137,58875.0
32787,780,51,3,43,3,40,16125.0
32788,780,52,1,72,4,68,15480.0
32789,780,52,2,30,4,26,6450.0
32790,780,52,3,25,1,24,5375.0
32791,780,53,1,79,9,70,6952.0
32792,780,53,2,69,3,66,6072.0
32793,780,53,3,76,9,67,6688.0
32794,780,54,1,50,3,47,2900.0
32795,780,54,2,52,5,47,3016.0
32796,780,54,3,116,13,103,6728.0
32797,780,55,1,117,7,110,114660.0
32798,780,55,2,69,6,63,67620.0
32799,780,55,3,52,6,46,50960.0
32800,780,56,1,24,4,20,34560.0
32801,780,56,2,72,4,68,103680.0
32802,780,56,3,180,12,168,259200.0
32803,780,57,1,38,5,33,49780.0
32804,780,57,2,24,4,20,31440.0
32805,780,57,3,45,8,37,58950.0
32806,780,58,1,170,10,160,188700.0
32807,780,58,2,151,8,143,167610.0
32808,780,58,3,98,14,84,108780.0
32809,780,59,1,130,19,111,152750.0
32810,780,59,2,32,6,26,37600.0
32811,780,59,3,217,27,190,254975.0
32812,780,60,1,120,21,99,93600.0
32813,780,60,2,81,4,77,63180.0
32814,780,60,3,97,5,92,75660.0
32815,780,61,1,24,4,20,15600.0
32816,780,61,2,25,1,24,16250.0
32817,780,61,3,99,6,93,64350.0
32818,780,62,1,46,8,38,38870.0
32819,780,62,2,60,7,53,50700.0
32820,780,62,3,95,13,82,80275.0
32821,780,63,1,38,2,36,39710.0
32822,780,63,2,124,22,102,129580.0
32823,780,63,3,38,3,35,39710.0
32824,780,64,1,138,27,111,62790.0
32825,780,64,2,86,14,72,39130.0
32826,780,64,3,63,4,59,28665.0
32827,780,65,1,116,8,108,121220.0
32828,780,65,2,143,15,128,149435.0
32829,780,65,3,63,11,52,65835.0
32830,780,66,1,32,5,27,18720.0
32831,780,66,2,157,16,141,91845.0
32832,780,66,3,114,8,106,66690.0
32833,780,67,1,129,20,109,83850.0
32834,780,67,2,122,9,113,79300.0
32835,780,67,3,117,17,100,76050.0
32836,780,68,1,126,21,105,7308.0
32837,780,68,2,42,8,34,2436.0
32838,780,68,3,69,9,60,4002.0
32839,780,69,1,63,11,52,4284.0
32840,780,69,2,111,6,105,7548.0
32841,780,69,3,64,8,56,4352.0
32842,780,70,1,93,8,85,6510.0
32843,780,70,2,163,15,148,11410.0
32844,780,70,3,208,21,187,14560.0
32845,780,71,1,103,6,97,4326.0
32846,780,71,2,80,9,71,3360.0
32847,780,71,3,211,20,191,8862.0
32848,780,72,1,94,15,79,6392.0
32849,780,72,2,78,8,70,5304.0
32850,780,72,3,74,12,62,5032.0
32851,780,73,1,37,5,32,2146.0
32852,780,73,2,74,9,65,4292.0
32853,780,73,3,29,1,28,1682.0
32854,780,74,1,102,5,97,18870.0
32855,780,74,2,24,4,20,4440.0
32856,780,74,3,94,13,81,17390.0
32857,780,75,1,59,11,48,12685.0
32858,780,75,2,61,5,56,13115.0
32859,780,75,3,71,6,65,15265.0
32860,780,76,1,18,1,17,15660.0
32861,780,76,2,67,6,61,58290.0
32862,780,76,3,98,11,87,85260.0
32863,780,77,1,81,11,70,54675.0
32864,780,77,2,142,27,115,95850.0
32865,780,77,3,93,10,83,62775.0
32866,780,78,1,48,6,42,42480.0
32867,780,78,2,217,43,174,192045.0
32868,780,78,3,41,7,34,36285.0
32869,780,79,1,33,2,31,19470.0
32870,780,79,2,48,3,45,28320.0
32871,780,79,3,19,1,18,11210.0
32872,780,80,1,73,5,68,52560.0
32873,780,80,2,66,9,57,47520.0
32874,780,80,3,110,12,98,79200.0
32875,780,81,1,69,12,57,36225.0
32876,780,81,2,21,4,17,11025.0
32877,780,81,3,86,8,78,45150.0
32878,780,82,1,93,16,77,51615.0
32879,780,82,2,56,9,47,31080.0
32880,780,82,3,22,3,19,12210.0
32881,780,83,1,89,17,72,22250.0
32882,780,83,2,42,3,39,10500.0
32883,780,83,3,165,15,150,41250.0
32884,780,84,1,121,9,112,71390.0
32885,780,84,2,118,13,105,69620.0
32886,780,84,3,122,12,110,71980.0
32887,780,85,1,105,20,85,30975.0
32888,780,85,2,84,15,69,24780.0
32889,780,85,3,161,28,133,47495.0
32890,780,86,1,130,10,120,76700.0
32891,780,86,2,95,11,84,56050.0
32892,780,86,3,122,6,116,71980.0
32893,780,87,1,45,5,40,8325.0
32894,780,87,2,37,2,35,6845.0
32895,780,87,3,57,8,49,10545.0
32896,780,88,1,132,20,112,60060.0
32897,780,88,2,72,5,67,32760.0
32898,780,88,3,24,3,21,10920.0
32899,780,89,1,186,16,170,27900.0
32900,780,89,2,28,3,25,4200.0
32901,780,89,3,84,6,78,12600.0
32902,780,90,1,152,15,137,84360.0
32903,780,90,2,83,14,69,46065.0
32904,780,90,3,86,5,81,47730.0
32905,780,91,1,58,3,55,31030.0
32906,780,91,2,119,14,105,63665.0
32907,780,91,3,90,9,81,48150.0
32908,780,92,1,140,22,118,112000.0
32909,780,92,2,100,6,94,80000.0
32910,780,92,3,24,2,22,19200.0
32911,780,93,1,184,16,168,5888.0
32912,780,93,2,66,12,54,2112.0
32913,780,93,3,51,2,49,1632.0
32914,780,94,1,141,22,119,7755.0
32915,780,94,2,24,4,20,1320.0
32916,780,94,3,165,26,139,9075.0
32917,780,95,1,50,5,45,4100.0
32918,780,95,2,28,3,25,2296.0
32919,780,95,3,163,31,132,13366.0
32920,780,96,1,95,10,85,10925.0
32921,780,96,2,215,17,198,24725.0
32922,780,96,3,194,30,164,22310.0
32923,780,97,1,136,24,112,24480.0
32924,780,97,2,105,19,86,18900.0
32925,780,97,3,91,9,82,16380.0
32926,780,98,1,50,5,45,7500.0
32927,780,98,2,62,7,55,9300.0
32928,780,98,3,192,20,172,28800.0
32929,787,1,1,66,7,59,56100.0
32930,787,1,2,91,11,80,77350.0
32931,787,1,3,146,13,133,124100.0
32932,787,2,1,229,21,208,377850.0
32933,787,2,2,134,22,112,221100.0
32934,787,2,3,94,16,78,155100.0
32935,787,3,1,56,6,50,17360.0
32936,787,3,2,81,7,74,25110.0
32937,787,3,3,106,5,101,32860.0
32938,787,4,1,44,6,38,9460.0
32939,787,4,2,105,20,85,22575.0
32940,787,4,3,156,14,142,33540.0
32941,787,5,1,74,11,63,73260.0
32942,787,5,2,44,8,36,43560.0
32943,787,5,3,224,29,195,221760.0
32944,787,6,1,24,4,20,34800.0
32945,787,6,2,170,23,147,246500.0
32946,787,6,3,64,4,60,92800.0
32947,787,7,1,122,11,111,46360.0
32948,787,7,2,167,28,139,63460.0
32949,787,7,3,114,15,99,43320.0
32950,787,8,1,31,2,29,36890.0
32951,787,8,2,147,23,124,174930.0
32952,787,8,3,178,11,167,211820.0
32953,787,9,1,90,5,85,77400.0
32954,787,9,2,201,10,191,172860.0
32955,787,9,3,146,11,135,125560.0
32956,787,10,1,157,10,147,290450.0
32957,787,10,2,21,4,17,38850.0
32958,787,10,3,169,23,146,312650.0
32959,787,11,1,129,7,122,35475.0
32960,787,11,2,212,29,183,58300.0
32961,787,11,3,74,12,62,20350.0
32962,787,12,1,88,6,82,49280.0
32963,787,12,2,123,17,106,68880.0
32964,787,12,3,71,5,66,39760.0
32965,787,13,1,104,7,97,22360.0
32966,787,13,2,123,12,111,26445.0
32967,787,13,3,157,9,148,33755.0
32968,787,14,1,140,27,113,65100.0
32969,787,14,2,29,4,25,13485.0
32970,787,14,3,60,10,50,27900.0
32971,787,15,1,92,9,83,17020.0
32972,787,15,2,187,16,171,34595.0
32973,787,15,3,144,19,125,26640.0
32974,787,16,1,60,9,51,16800.0
32975,787,16,2,76,14,62,21280.0
32976,787,16,3,41,3,38,11480.0
32977,787,17,1,110,8,102,48400.0
32978,787,17,2,33,1,32,14520.0
32979,787,17,3,87,5,82,38280.0
32980,787,18,1,67,3,64,25460.0
32981,787,18,2,93,15,78,35340.0
32982,787,18,3,31,4,27,11780.0
32983,787,19,1,148,8,140,37000.0
32984,787,19,2,96,13,83,24000.0
32985,787,19,3,43,3,40,10750.0
32986,787,20,1,210,17,193,40950.0
32987,787,20,2,152,29,123,29640.0
32988,787,20,3,144,16,128,28080.0
32989,787,21,1,171,9,162,31635.0
32990,787,21,2,115,7,108,21275.0
32991,787,21,3,64,3,61,11840.0
32992,787,22,1,75,10,65,12375.0
32993,787,22,2,161,28,133,26565.0
32994,787,22,3,44,3,41,7260.0
32995,787,23,1,89,5,84,8455.0
32996,787,23,2,61,10,51,5795.0
32997,787,23,3,50,8,42,4750.0
32998,787,24,1,91,16,75,14105.0
32999,787,24,2,86,15,71,13330.0
33000,787,24,3,76,4,72,11780.0
33001,787,25,1,65,8,57,7150.0
33002,787,25,2,120,15,105,13200.0
33003,787,25,3,80,11,69,8800.0
33004,787,26,1,141,16,125,13395.0
33005,787,26,2,78,10,68,7410.0
33006,787,26,3,75,8,67,7125.0
33007,787,27,1,209,10,199,17138.0
33008,787,27,2,114,6,108,9348.0
33009,787,27,3,26,2,24,2132.0
33010,787,28,1,93,10,83,13020.0
33011,787,28,2,136,24,112,19040.0
33012,787,28,3,107,18,89,14980.0
33013,787,29,1,65,7,58,39000.0
33014,787,29,2,51,10,41,30600.0
33015,787,29,3,123,20,103,73800.0
33016,787,30,1,69,10,59,55200.0
33017,787,30,2,126,12,114,100800.0
33018,787,30,3,60,5,55,48000.0
33019,787,31,1,79,12,67,53720.0
33020,787,31,2,64,10,54,43520.0
33021,787,31,3,35,5,30,23800.0
33022,787,32,1,100,12,88,54000.0
33023,787,32,2,93,18,75,50220.0
33024,787,32,3,62,11,51,33480.0
33025,787,33,1,139,13,126,66720.0
33026,787,33,2,216,23,193,103680.0
33027,787,33,3,79,13,66,37920.0
33028,787,34,1,104,16,88,64480.0
33029,787,34,2,70,8,62,43400.0
33030,787,34,3,46,3,43,28520.0
33031,787,35,1,77,13,64,32340.0
33032,787,35,2,162,18,144,68040.0
33033,787,35,3,119,17,102,49980.0
33034,787,36,1,152,21,131,54720.0
33035,787,36,2,146,11,135,52560.0
33036,787,36,3,81,4,77,29160.0
33037,787,37,1,90,11,79,45900.0
33038,787,37,2,74,8,66,37740.0
33039,787,37,3,76,14,62,38760.0
33040,787,38,1,152,10,142,67640.0
33041,787,38,2,152,17,135,67640.0
33042,787,38,3,53,9,44,23585.0
33043,787,39,1,20,3,17,17600.0
33044,787,39,2,106,6,100,93280.0
33045,787,39,3,183,18,165,161040.0
33046,787,40,1,22,4,18,10450.0
33047,787,40,2,68,5,63,32300.0
33048,787,40,3,70,10,60,33250.0
33049,787,41,1,29,1,28,10005.0
33050,787,41,2,23,2,21,7935.0
33051,787,41,3,39,5,34,13455.0
33052,787,42,1,233,40,193,177080.0
33053,787,42,2,128,24,104,97280.0
33054,787,42,3,20,3,17,15200.0
33055,787,43,1,168,22,146,159600.0
33056,787,43,2,56,4,52,53200.0
33057,787,43,3,36,6,30,34200.0
33058,787,44,1,116,17,99,66120.0
33059,787,44,2,83,12,71,47310.0
33060,787,44,3,59,6,53,33630.0
33061,787,45,1,113,7,106,57065.0
33062,787,45,2,135,18,117,68175.0
33063,787,45,3,48,4,44,24240.0
33064,787,46,1,118,22,96,37170.0
33065,787,46,2,142,27,115,44730.0
33066,787,46,3,127,15,112,40005.0
33067,787,47,1,45,4,41,17100.0
33068,787,47,2,126,23,103,47880.0
33069,787,47,3,70,13,57,26600.0
33070,787,48,1,208,30,178,89440.0
33071,787,48,2,145,28,117,62350.0
33072,787,48,3,215,39,176,92450.0
33073,787,49,1,84,15,69,25620.0
33074,787,49,2,64,8,56,19520.0
33075,787,49,3,88,16,72,26840.0
33076,787,50,1,75,12,63,35250.0
33077,787,50,2,131,7,124,61570.0
33078,787,50,3,154,14,140,72380.0
33079,787,51,1,121,14,107,45375.0
33080,787,51,2,149,10,139,55875.0
33081,787,51,3,39,6,33,14625.0
33082,787,52,1,65,9,56,13975.0
33083,787,52,2,24,3,21,5160.0
33084,787,52,3,17,3,14,3655.0
33085,787,53,1,72,11,61,6336.0
33086,787,53,2,66,11,55,5808.0
33087,787,53,3,73,7,66,6424.0
33088,787,54,1,44,2,42,2552.0
33089,787,54,2,47,2,45,2726.0
33090,787,54,3,107,5,102,6206.0
33091,787,55,1,114,19,95,111720.0
33092,787,55,2,65,8,57,63700.0
33093,787,55,3,47,8,39,46060.0
33094,787,56,1,175,19,156,252000.0
33095,787,56,2,66,12,54,95040.0
33096,787,56,3,173,29,144,249120.0
33097,787,57,1,34,3,31,44540.0
33098,787,57,2,97,17,80,127070.0
33099,787,57,3,40,2,38,52400.0
33100,787,58,1,164,11,153,182040.0
33101,787,58,2,143,21,122,158730.0
33102,787,58,3,92,17,75,102120.0
33103,787,59,1,126,16,110,148050.0
33104,787,59,2,29,3,26,34075.0
33105,787,59,3,214,29,185,251450.0
33106,787,60,1,116,7,109,90480.0
33107,787,60,2,73,13,60,56940.0
33108,787,60,3,88,6,82,68640.0
33109,787,61,1,170,21,149,110500.0
33110,787,61,2,18,3,15,11700.0
33111,787,61,3,94,5,89,61100.0
33112,787,62,1,38,6,32,32110.0
33113,787,62,2,55,7,48,46475.0
33114,787,62,3,91,9,82,76895.0
33115,787,63,1,34,3,31,35530.0
33116,787,63,2,119,18,101,124355.0
33117,787,63,3,34,5,29,35530.0
33118,787,64,1,130,8,122,59150.0
33119,787,64,2,78,12,66,35490.0
33120,787,64,3,58,7,51,26390.0
33121,787,65,1,110,18,92,114950.0
33122,787,65,2,137,23,114,143165.0
33123,787,65,3,59,5,54,61655.0
33124,787,66,1,27,2,25,15795.0
33125,787,66,2,149,23,126,87165.0
33126,787,66,3,108,8,100,63180.0
33127,787,67,1,124,17,107,80600.0
33128,787,67,2,116,7,109,75400.0
33129,787,67,3,110,21,89,71500.0
33130,787,68,1,120,14,106,6960.0
33131,787,68,2,39,7,32,2262.0
33132,787,68,3,62,6,56,3596.0
33133,787,69,1,59,6,53,4012.0
33134,787,69,2,108,11,97,7344.0
33135,787,69,3,56,3,53,3808.0
33136,787,70,1,87,7,80,6090.0
33137,787,70,2,159,19,140,11130.0
33138,787,70,3,203,39,164,14210.0
33139,787,71,1,95,15,80,3990.0
33140,787,71,2,72,9,63,3024.0
33141,787,71,3,204,32,172,8568.0
33142,787,72,1,88,14,74,5984.0
33143,787,72,2,74,10,64,5032.0
33144,787,72,3,68,12,56,4624.0
33145,787,73,1,32,5,27,1856.0
33146,787,73,2,70,9,61,4060.0
33147,787,73,3,21,1,20,1218.0
33148,787,74,1,95,9,86,17575.0
33149,787,74,2,210,35,175,38850.0
33150,787,74,3,87,16,71,16095.0
33151,787,75,1,56,6,50,12040.0
33152,787,75,2,53,4,49,11395.0
33153,787,75,3,68,5,63,14620.0
33154,787,76,1,127,11,116,110490.0
33155,787,76,2,60,11,49,52200.0
33156,787,76,3,91,17,74,79170.0
33157,787,77,1,74,8,66,49950.0
33158,787,77,2,138,26,112,93150.0
33159,787,77,3,87,4,83,58725.0
33160,787,78,1,45,7,38,39825.0
33161,787,78,2,212,22,190,187620.0
33162,787,78,3,37,5,32,32745.0
33163,787,79,1,28,5,23,16520.0
33164,787,79,2,41,3,38,24190.0
33165,787,79,3,92,5,87,54280.0
33166,787,80,1,65,5,60,46800.0
33167,787,80,2,61,7,54,43920.0
33168,787,80,3,103,11,92,74160.0
33169,787,81,1,61,7,54,32025.0
33170,787,81,2,119,21,98,62475.0
33171,787,81,3,83,9,74,43575.0
33172,787,82,1,89,16,73,49395.0
33173,787,82,2,48,8,40,26640.0
33174,787,82,3,120,23,97,66600.0
33175,787,83,1,83,5,78,20750.0
33176,787,83,2,34,3,31,8500.0
33177,787,83,3,161,20,141,40250.0
33178,787,84,1,115,16,99,67850.0
33179,787,84,2,113,6,107,66670.0
33180,787,84,3,118,7,111,69620.0
33181,787,85,1,98,18,80,28910.0
33182,787,85,2,75,4,71,22125.0
33183,787,85,3,155,18,137,45725.0
33184,787,86,1,122,9,113,71980.0
33185,787,86,2,92,16,76,54280.0
33186,787,86,3,116,16,100,68440.0
33187,787,87,1,37,3,34,6845.0
33188,787,87,2,28,5,23,5180.0
33189,787,87,3,53,10,43,9805.0
33190,787,88,1,126,18,108,57330.0
33191,787,88,2,63,11,52,28665.0
33192,787,88,3,220,38,182,100100.0
33193,787,89,1,182,34,148,27300.0
33194,787,89,2,24,2,22,3600.0
33195,787,89,3,75,12,63,11250.0
33196,787,90,1,147,13,134,81585.0
33197,787,90,2,74,14,60,41070.0
33198,787,90,3,83,16,67,46065.0
33199,787,91,1,53,10,43,28355.0
33200,787,91,2,113,17,96,60455.0
33201,787,91,3,82,12,70,43870.0
33202,787,92,1,132,20,112,105600.0
33203,787,92,2,95,9,86,76000.0
33204,787,92,3,93,13,80,74400.0
33205,787,93,1,178,20,158,5696.0
33206,787,93,2,63,6,57,2016.0
33207,787,93,3,47,7,40,1504.0
33208,787,94,1,133,9,124,7315.0
33209,787,94,2,122,14,108,6710.0
33210,787,94,3,158,15,143,8690.0
33211,787,95,1,43,7,36,3526.0
33212,787,95,2,23,1,22,1886.0
33213,787,95,3,155,30,125,12710.0
33214,787,96,1,91,13,78,10465.0
33215,787,96,2,209,34,175,24035.0
33216,787,96,3,189,24,165,21735.0
33217,787,97,1,131,11,120,23580.0
33218,787,97,2,99,11,88,17820.0
33219,787,97,3,84,9,75,15120.0
33220,787,98,1,47,3,44,7050.0
33221,787,98,2,54,4,50,8100.0
33222,787,98,3,187,35,152,28050.0
33223,794,1,1,60,6,54,51000.0
33224,794,1,2,84,10,74,71400.0
33225,794,1,3,142,18,124,120700.0
33226,794,2,1,223,25,198,367950.0
33227,794,2,2,130,20,110,214500.0
33228,794,2,3,90,17,73,148500.0
33229,794,3,1,50,9,41,15500.0
33230,794,3,2,72,7,65,22320.0
33231,794,3,3,102,18,84,31620.0
33232,794,4,1,36,4,32,7740.0
33233,794,4,2,101,16,85,21715.0
33234,794,4,3,152,8,144,32680.0
33235,794,5,1,66,12,54,65340.0
33236,794,5,2,38,5,33,37620.0
33237,794,5,3,214,34,180,211860.0
33238,794,6,1,101,16,85,146450.0
33239,794,6,2,166,31,135,240700.0
33240,794,6,3,58,9,49,84100.0
33241,794,7,1,115,20,95,43700.0
33242,794,7,2,162,20,142,61560.0
33243,794,7,3,106,7,99,40280.0
33244,794,8,1,25,3,22,29750.0
33245,794,8,2,141,8,133,167790.0
33246,794,8,3,171,29,142,203490.0
33247,794,9,1,81,6,75,69660.0
33248,794,9,2,197,22,175,169420.0
33249,794,9,3,136,17,119,116960.0
33250,794,10,1,152,11,141,281200.0
33251,794,10,2,78,12,66,144300.0
33252,794,10,3,164,22,142,303400.0
33253,794,11,1,124,16,108,34100.0
33254,794,11,2,206,33,173,56650.0
33255,794,11,3,71,11,60,19525.0
33256,794,12,1,78,8,70,43680.0
33257,794,12,2,118,20,98,66080.0
33258,794,12,3,68,12,56,38080.0
33259,794,13,1,97,16,81,20855.0
33260,794,13,2,117,11,106,25155.0
33261,794,13,3,152,14,138,32680.0
33262,794,14,1,130,19,111,60450.0
33263,794,14,2,20,1,19,9300.0
33264,794,14,3,56,7,49,26040.0
33265,794,15,1,87,8,79,16095.0
33266,794,15,2,177,23,154,32745.0
33267,794,15,3,134,12,122,24790.0
33268,794,16,1,56,4,52,15680.0
33269,794,16,2,71,6,65,19880.0
33270,794,16,3,38,6,32,10640.0
33271,794,17,1,103,6,97,45320.0
33272,794,17,2,29,3,26,12760.0
33273,794,17,3,79,7,72,34760.0
33274,794,18,1,59,8,51,22420.0
33275,794,18,2,87,13,74,33060.0
33276,794,18,3,26,1,25,9880.0
33277,794,19,1,139,24,115,34750.0
33278,794,19,2,89,13,76,22250.0
33279,794,19,3,35,3,32,8750.0
33280,794,20,1,207,30,177,40365.0
33281,794,20,2,144,19,125,28080.0
33282,794,20,3,138,22,116,26910.0
33283,794,21,1,167,23,144,30895.0
33284,794,21,2,107,14,93,19795.0
33285,794,21,3,61,5,56,11285.0
33286,794,22,1,66,10,56,10890.0
33287,794,22,2,151,8,143,24915.0
33288,794,22,3,38,5,33,6270.0
33289,794,23,1,81,9,72,7695.0
33290,794,23,2,52,8,44,4940.0
33291,794,23,3,44,2,42,4180.0
33292,794,24,1,86,7,79,13330.0
33293,794,24,2,80,11,69,12400.0
33294,794,24,3,72,7,65,11160.0
33295,794,25,1,59,7,52,6490.0
33296,794,25,2,113,12,101,12430.0
33297,794,25,3,76,12,64,8360.0
33298,794,26,1,131,11,120,12445.0
33299,794,26,2,72,9,63,6840.0
33300,794,26,3,66,12,54,6270.0
33301,794,27,1,200,15,185,16400.0
33302,794,27,2,110,9,101,9020.0
33303,794,27,3,17,1,16,1394.0
33304,794,28,1,83,6,77,11620.0
33305,794,28,2,127,23,104,17780.0
33306,794,28,3,97,13,84,13580.0
33307,794,29,1,56,10,46,33600.0
33308,794,29,2,41,5,36,24600.0
33309,794,29,3,120,12,108,72000.0
33310,794,30,1,60,5,55,48000.0
33311,794,30,2,117,9,108,93600.0
33312,794,30,3,51,9,42,40800.0
33313,794,31,1,69,4,65,46920.0
33314,794,31,2,60,7,53,40800.0
33315,794,31,3,26,5,21,17680.0
33316,794,32,1,92,12,80,49680.0
33317,794,32,2,86,12,74,46440.0
33318,794,32,3,55,9,46,29700.0
33319,794,33,1,129,14,115,61920.0
33320,794,33,2,210,28,182,100800.0
33321,794,33,3,76,5,71,36480.0
33322,794,34,1,96,5,91,59520.0
33323,794,34,2,63,7,56,39060.0
33324,794,34,3,42,3,39,26040.0
33325,794,35,1,73,9,64,30660.0
33326,794,35,2,157,14,143,65940.0
33327,794,35,3,109,6,103,45780.0
33328,794,36,1,146,15,131,52560.0
33329,794,36,2,136,24,112,48960.0
33330,794,36,3,71,11,60,25560.0
33331,794,37,1,86,8,78,43860.0
33332,794,37,2,65,10,55,33150.0
33333,794,37,3,67,4,63,34170.0
33334,794,38,1,144,17,127,64080.0
33335,794,38,2,146,14,132,64970.0
33336,794,38,3,48,5,43,21360.0
33337,794,39,1,193,12,181,169840.0
33338,794,39,2,96,17,79,84480.0
33339,794,39,3,176,15,161,154880.0
33340,794,40,1,137,26,111,65075.0
33341,794,40,2,61,5,56,28975.0
33342,794,40,3,63,10,53,29925.0
33343,794,41,1,24,1,23,8280.0
33344,794,41,2,126,10,116,43470.0
33345,794,41,3,35,3,32,12075.0
33346,794,42,1,227,42,185,172520.0
33347,794,42,2,125,22,103,95000.0
33348,794,42,3,104,16,88,79040.0
33349,794,43,1,161,10,151,152950.0
33350,794,43,2,49,3,46,46550.0
33351,794,43,3,28,2,26,26600.0
33352,794,44,1,111,11,100,63270.0
33353,794,44,2,74,5,69,42180.0
33354,794,44,3,49,5,44,27930.0
33355,794,45,1,105,13,92,53025.0
33356,794,45,2,131,17,114,66155.0
33357,794,45,3,43,6,37,21715.0
33358,794,46,1,110,18,92,34650.0
33359,794,46,2,136,9,127,42840.0
33360,794,46,3,120,6,114,37800.0
33361,794,47,1,36,6,30,13680.0
33362,794,47,2,119,14,105,45220.0
33363,794,47,3,66,11,55,25080.0
33364,794,48,1,200,22,178,86000.0
33365,794,48,2,139,23,116,59770.0
33366,794,48,3,210,28,182,90300.0
33367,794,49,1,78,5,73,23790.0
33368,794,49,2,58,10,48,17690.0
33369,794,49,3,81,5,76,24705.0
33370,794,50,1,66,7,59,31020.0
33371,794,50,2,123,21,102,57810.0
33372,794,50,3,146,12,134,68620.0
33373,794,51,1,112,18,94,42000.0
33374,794,51,2,146,23,123,54750.0
33375,794,51,3,32,1,31,12000.0
33376,794,52,1,58,9,49,12470.0
33377,794,52,2,184,30,154,39560.0
33378,794,52,3,190,26,164,40850.0
33379,794,53,1,64,3,61,5632.0
33380,794,53,2,59,6,53,5192.0
33381,794,53,3,63,12,51,5544.0
33382,794,54,1,36,3,33,2088.0
33383,794,54,2,39,7,32,2262.0
33384,794,54,3,101,15,86,5858.0
33385,794,55,1,104,15,89,101920.0
33386,794,55,2,58,9,49,56840.0
33387,794,55,3,39,5,34,38220.0
33388,794,56,1,171,15,156,246240.0
33389,794,56,2,59,3,56,84960.0
33390,794,56,3,167,29,138,240480.0
33391,794,57,1,29,1,28,37990.0
33392,794,57,2,93,15,78,121830.0
33393,794,57,3,31,5,26,40610.0
33394,794,58,1,157,27,130,174270.0
33395,794,58,2,135,24,111,149850.0
33396,794,58,3,83,14,69,92130.0
33397,794,59,1,120,14,106,141000.0
33398,794,59,2,19,2,17,22325.0
33399,794,59,3,205,21,184,240875.0
33400,794,60,1,112,11,101,87360.0
33401,794,60,2,67,9,58,52260.0
33402,794,60,3,78,14,64,60840.0
33403,794,61,1,162,21,141,105300.0
33404,794,61,2,177,20,157,115050.0
33405,794,61,3,86,10,76,55900.0
33406,794,62,1,28,4,24,23660.0
33407,794,62,2,51,8,43,43095.0
33408,794,62,3,82,12,70,69290.0
33409,794,63,1,30,3,27,31350.0
33410,794,63,2,111,15,96,115995.0
33411,794,63,3,28,3,25,29260.0
33412,794,64,1,125,15,110,56875.0
33413,794,64,2,75,13,62,34125.0
33414,794,64,3,54,8,46,24570.0
33415,794,65,1,102,19,83,106590.0
33416,794,65,2,127,7,120,132715.0
33417,794,65,3,55,9,46,57475.0
33418,794,66,1,19,2,17,11115.0
33419,794,66,2,143,18,125,83655.0
33420,794,66,3,99,10,89,57915.0
33421,794,67,1,120,22,98,78000.0
33422,794,67,2,112,20,92,72800.0
33423,794,67,3,102,5,97,66300.0
33424,794,68,1,114,7,107,6612.0
33425,794,68,2,33,5,28,1914.0
33426,794,68,3,53,3,50,3074.0
33427,794,69,1,56,2,54,3808.0
33428,794,69,2,101,12,89,6868.0
33429,794,69,3,53,6,47,3604.0
33430,794,70,1,81,5,76,5670.0
33431,794,70,2,156,13,143,10920.0
33432,794,70,3,194,9,185,13580.0
33433,794,71,1,89,6,83,3738.0
33434,794,71,2,63,5,58,2646.0
33435,794,71,3,197,17,180,8274.0
33436,794,72,1,80,14,66,5440.0
33437,794,72,2,67,10,57,4556.0
33438,794,72,3,59,3,56,4012.0
33439,794,73,1,22,3,19,1276.0
33440,794,73,2,63,3,60,3654.0
33441,794,73,3,147,14,133,8526.0
33442,794,74,1,86,17,69,15910.0
33443,794,74,2,201,13,188,37185.0
33444,794,74,3,80,6,74,14800.0
33445,794,75,1,47,3,44,10105.0
33446,794,75,2,45,4,41,9675.0
33447,794,75,3,62,3,59,13330.0
33448,794,76,1,118,22,96,102660.0
33449,794,76,2,55,3,52,47850.0
33450,794,76,3,82,13,69,71340.0
33451,794,77,1,65,3,62,43875.0
33452,794,77,2,130,18,112,87750.0
33453,794,77,3,77,14,63,51975.0
33454,794,78,1,40,6,34,35400.0
33455,794,78,2,206,37,169,182310.0
33456,794,78,3,34,2,32,30090.0
33457,794,79,1,21,1,20,12390.0
33458,794,79,2,34,2,32,20060.0
33459,794,79,3,84,12,72,49560.0
33460,794,80,1,60,4,56,43200.0
33461,794,80,2,51,9,42,36720.0
33462,794,80,3,98,10,88,70560.0
33463,794,81,1,52,5,47,27300.0
33464,794,81,2,114,13,101,59850.0
