return_id,date_id,product_id,customer_id,order_id,return_quantity,refund_amount,return_rate_flag,return_reason
6611,933,38,19074,ORD-20240623-82348,1,699.0,1,defective_product
6612,917,7,25988,ORD-20240623-13143,1,599.0,1,compatibility_issue
6613,934,19,7940,ORD-20240623-61847,1,379.05,1,wrong_item
6614,929,57,46400,ORD-20240624-42371,1,1999.0,1,wrong_item
6615,917,7,7283,ORD-20240624-91459,1,599.0,1,changed_mind
6616,918,22,11432,ORD-20240624-68823,1,284.05,1,not_as_described
6617,932,68,43992,ORD-20240624-28257,1,109.0,1,changed_mind
6618,928,19,37168,ORD-20240624-56348,1,399.0,1,changed_mind
6619,922,61,47982,ORD-20240624-72129,1,949.05,1,not_as_described
6620,928,38,32744,ORD-20240624-93478,1,699.0,1,delivery_issue
6621,929,40,13416,ORD-20240624-64531,1,749.0,1,wrong_item
6622,913,18,2839,ORD-20240625-85625,1,599.0,1,changed_mind
6623,913,82,34043,ORD-20240625-96658,1,849.0,1,not_as_described
6624,934,76,41318,ORD-20240625-34412,1,1262.55,1,defective_product
6625,937,80,33369,ORD-20240626-67714,1,1099.0,1,defective_product
6626,911,86,44100,ORD-20240626-45531,1,899.0,1,defective_product
6627,935,37,25596,ORD-20240626-46152,1,799.0,1,changed_mind
6628,914,26,44468,ORD-20240627-15909,1,179.0,1,delivery_issue
6629,923,61,31765,ORD-20240627-25468,1,999.0,1,defective_product
6630,936,89,32485,ORD-20240627-54356,1,249.0,1,defective_product
6631,928,74,13454,ORD-20240627-14165,1,284.05,1,defective_product
6632,940,74,10520,ORD-20240628-37524,1,299.0,1,delivery_issue
6633,927,22,32734,ORD-20240628-28969,1,299.0,1,delivery_issue
6634,926,19,49609,ORD-20240628-40340,1,399.0,1,changed_mind
6635,913,35,44535,ORD-20240628-23944,1,699.0,1,not_as_described
6636,918,10,40667,ORD-20240628-25329,1,2799.0,1,defective_product
6637,938,90,9204,ORD-20240628-13924,1,849.0,1,defective_product
6638,921,60,25827,ORD-20240629-40304,1,1199.0,1,defective_product
6639,923,36,17235,ORD-20240629-29519,1,599.0,1,defective_product
6640,935,72,48144,ORD-20240629-97734,2,258.0,1,defective_product
6641,931,63,47375,ORD-20240629-22003,1,1359.15,1,not_as_described
6642,939,61,14505,ORD-20240629-32522,1,999.0,1,delivery_issue
6643,925,14,34536,ORD-20240630-44859,1,749.0,1,compatibility_issue
6644,940,73,40377,ORD-20240630-93703,1,109.0,1,wrong_item
6645,921,71,37416,ORD-20240630-51226,1,67.15,1,delivery_issue
6646,915,18,49992,ORD-20240630-87669,1,599.0,1,defective_product
6647,941,48,44314,ORD-20240630-27800,1,629.1,1,defective_product
6648,921,67,34917,ORD-20240701-97669,1,999.0,1,compatibility_issue
6649,940,29,24058,ORD-20240701-79141,1,999.0,1,defective_product
6650,921,67,41737,ORD-20240701-98397,1,999.0,1,wrong_item
6651,927,37,44039,ORD-20240701-78806,1,799.0,1,defective_product
6652,932,83,10438,ORD-20240701-56990,1,399.0,1,not_as_described
6653,930,34,12042,ORD-20240701-28138,1,999.0,1,not_as_described
6654,925,33,33381,ORD-20240701-43933,1,799.0,1,compatibility_issue
6655,922,73,31357,ORD-20240701-74050,1,109.0,1,defective_product
6656,935,4,15286,ORD-20240701-84033,2,698.0,1,changed_mind
6657,922,16,31981,ORD-20240701-50216,1,449.0,1,wrong_item
6658,942,95,40664,ORD-20240702-65445,1,149.0,1,wrong_item
6659,925,71,9250,ORD-20240702-71454,1,79.0,1,defective_product
6660,937,86,10514,ORD-20240702-25420,1,899.0,1,changed_mind
6661,937,87,29825,ORD-20240702-84578,1,299.0,1,wrong_item
6662,928,26,48064,ORD-20240702-19654,1,179.0,1,compatibility_issue
6663,929,7,23320,ORD-20240702-89276,1,599.0,1,not_as_described
6664,933,8,40989,ORD-20240702-76883,1,1799.0,1,changed_mind
6665,927,7,40462,ORD-20240702-40344,1,599.0,1,defective_product
6666,920,85,6602,ORD-20240702-87564,1,449.0,1,wrong_item
6667,918,21,25452,ORD-20240702-62317,1,329.0,1,wrong_item
6668,932,63,13299,ORD-20240702-83653,1,1599.0,1,compatibility_issue
6669,924,1,26099,ORD-20240702-22229,1,1299.0,1,defective_product
6670,944,58,15892,ORD-20240702-29118,1,1699.0,1,wrong_item
6671,939,72,21099,ORD-20240702-12732,1,129.0,1,changed_mind
6672,945,77,35775,ORD-20240703-42625,1,1029.0,1,defective_product
6673,936,85,6366,ORD-20240703-15003,1,449.0,1,not_as_described
6674,926,95,33224,ORD-20240703-18130,1,149.0,1,delivery_issue
6675,940,10,22059,ORD-20240703-67003,1,2659.05,1,delivery_issue
6676,933,60,25520,ORD-20240703-50083,1,1199.0,1,defective_product
6677,945,47,49818,ORD-20240703-52022,1,599.0,1,delivery_issue
6678,933,61,19057,ORD-20240703-29068,3,2997.0,1,changed_mind
6679,927,4,29729,ORD-20240703-37138,1,349.0,1,changed_mind
6680,935,89,12726,ORD-20240703-63808,1,249.0,1,defective_product
6681,934,14,47853,ORD-20240704-10767,1,749.0,1,not_as_described
6682,923,61,24826,ORD-20240704-59503,1,999.0,1,defective_product
6683,940,6,21698,ORD-20240704-57895,1,2199.0,1,changed_mind
6684,931,65,15907,ORD-20240704-31164,1,1599.0,1,changed_mind
6685,921,51,6552,ORD-20240704-55560,1,599.0,1,defective_product
6686,927,1,48600,ORD-20240704-14144,1,1299.0,1,delivery_issue
6687,944,68,23912,ORD-20240704-27702,1,109.0,1,defective_product
6688,942,94,3335,ORD-20240704-61024,2,198.0,1,delivery_issue
6689,942,59,36917,ORD-20240705-22796,1,1799.0,1,compatibility_issue
6690,941,59,30831,ORD-20240705-70865,1,1799.0,1,defective_product
6691,923,13,42555,ORD-20240705-73210,1,349.0,1,defective_product
6692,945,76,15394,ORD-20240705-27889,1,1329.0,1,wrong_item
6693,923,73,34999,ORD-20240705-84093,1,103.55,1,changed_mind
6694,945,83,36626,ORD-20240705-88354,1,399.0,1,wrong_item
6695,931,61,47761,ORD-20240705-57209,1,999.0,1,defective_product
6696,928,94,13735,ORD-20240705-44477,1,99.0,1,changed_mind
6697,933,29,38735,ORD-20240706-39753,1,999.0,1,defective_product
6698,924,2,24995,ORD-20240706-46110,1,2499.0,1,delivery_issue
6699,925,70,46849,ORD-20240706-53475,1,129.0,1,delivery_issue
6700,940,65,46781,ORD-20240706-91320,1,1599.0,1,defective_product
6701,944,88,16058,ORD-20240706-58980,1,699.0,1,compatibility_issue
6702,948,77,6654,ORD-20240706-94385,1,1029.0,1,changed_mind
6703,946,8,29975,ORD-20240706-78144,1,1799.0,1,not_as_described
6704,929,82,44659,ORD-20240706-39421,1,849.0,1,defective_product
6705,933,66,46065,ORD-20240706-37253,1,809.1,1,wrong_item
6706,943,95,17600,ORD-20240706-58792,1,149.0,1,delivery_issue
6707,936,65,45328,ORD-20240706-71876,1,1599.0,1,compatibility_issue
6708,944,69,12693,ORD-20240706-87970,1,129.0,1,not_as_described
6709,931,1,34128,ORD-20240706-75128,1,1299.0,1,defective_product
6710,927,10,17810,ORD-20240706-53339,1,2799.0,1,changed_mind
6711,938,10,34921,ORD-20240706-99269,1,2799.0,1,changed_mind
6712,925,12,13278,ORD-20240707-77484,1,809.1,1,compatibility_issue
6713,938,95,49349,ORD-20240707-18553,1,149.0,1,defective_product
6714,928,12,29282,ORD-20240707-48613,2,1708.1,1,defective_product
6715,939,73,46387,ORD-20240707-65068,1,98.1,1,delivery_issue
6716,931,14,9371,ORD-20240707-40233,1,749.0,1,changed_mind
6717,938,69,26069,ORD-20240707-50943,1,116.1,1,defective_product
6718,926,71,41692,ORD-20240707-61040,1,79.0,1,defective_product
6719,931,11,10682,ORD-20240707-82472,1,449.0,1,changed_mind
6720,930,38,22550,ORD-20240707-45238,1,664.05,1,not_as_described
6721,937,63,39303,ORD-20240708-16483,1,1519.05,1,delivery_issue
6722,949,18,27255,ORD-20240708-68177,1,599.0,1,defective_product
6723,947,97,39530,ORD-20240708-25316,1,299.0,1,compatibility_issue
6724,926,48,13648,ORD-20240708-32286,1,699.0,1,not_as_described
6725,923,63,48610,ORD-20240708-58043,1,1519.05,1,not_as_described
6726,941,41,35320,ORD-20240709-85133,1,549.0,1,wrong_item
6727,945,55,41021,ORD-20240709-66511,1,1499.0,1,defective_product
6728,937,76,25260,ORD-20240709-41828,2,2525.1,1,not_as_described
6729,947,10,36295,ORD-20240709-94038,1,2799.0,1,not_as_described
6730,946,67,6325,ORD-20240709-56075,1,999.0,1,delivery_issue
6731,934,14,10476,ORD-20240709-95215,1,749.0,1,compatibility_issue
6732,940,97,42132,ORD-20240710-81909,1,299.0,1,changed_mind
6733,943,70,48983,ORD-20240710-10123,1,129.0,1,delivery_issue
6734,927,72,2908,ORD-20240710-87850,1,129.0,1,not_as_described
6735,942,89,33524,ORD-20240710-91605,1,249.0,1,not_as_described
6736,938,79,33695,ORD-20240710-73795,1,899.0,1,wrong_item
6737,935,65,29085,ORD-20240710-57812,2,3198.0,1,delivery_issue
6738,949,17,46242,ORD-20240710-22494,1,664.05,1,defective_product
6739,946,59,38507,ORD-20240710-95099,1,1619.1,1,wrong_item
6740,949,85,41139,ORD-20240711-16145,1,426.55,1,compatibility_issue
6741,932,18,33777,ORD-20240711-65399,1,599.0,1,changed_mind
6742,940,69,38834,ORD-20240711-71230,2,258.0,1,changed_mind
6743,949,94,19566,ORD-20240711-30703,1,99.0,1,delivery_issue
6744,947,84,16493,ORD-20240711-81628,1,899.0,1,wrong_item
6745,929,23,19513,ORD-20240711-99584,1,179.0,1,defective_product
6746,935,8,18152,ORD-20240711-97862,1,1529.15,1,not_as_described
6747,927,25,40678,ORD-20240712-26321,1,199.0,1,delivery_issue
6748,928,8,12491,ORD-20240712-54032,1,1709.05,1,defective_product
6749,951,94,35912,ORD-20240712-80374,1,94.05,1,defective_product
6750,941,37,22361,ORD-20240712-20352,2,1518.1,1,not_as_described
6751,951,20,42003,ORD-20240712-63249,1,349.0,1,changed_mind
6752,933,13,39754,ORD-20240712-71685,1,349.0,1,defective_product
6753,933,66,16096,ORD-20240712-66906,1,899.0,1,not_as_described
6754,948,46,39911,ORD-20240712-35629,1,499.0,1,defective_product
6755,931,29,42700,ORD-20240713-58390,1,949.05,1,changed_mind
6756,943,97,16587,ORD-20240713-21891,1,299.0,1,delivery_issue
6757,940,71,29756,ORD-20240713-43252,1,79.0,1,changed_mind
6758,938,90,22255,ORD-20240713-90516,1,849.0,1,changed_mind
6759,942,12,7380,ORD-20240713-90755,1,899.0,1,changed_mind
6760,948,7,47608,ORD-20240713-61222,2,1198.0,1,wrong_item
6761,928,77,44774,ORD-20240713-58769,1,1029.0,1,not_as_described
6762,938,91,5845,ORD-20240714-39824,1,819.0,1,delivery_issue
6763,944,85,26833,ORD-20240714-24857,1,449.0,1,not_as_described
6764,934,17,16363,ORD-20240714-45480,2,1398.0,1,compatibility_issue
6765,945,88,11318,ORD-20240714-25259,1,699.0,1,defective_product
6766,948,97,45218,ORD-20240715-69488,1,299.0,1,not_as_described
6767,935,71,11893,ORD-20240715-29156,3,237.0,1,changed_mind
6768,942,92,16229,ORD-20240715-89304,1,1097.1,1,not_as_described
6769,941,32,18464,ORD-20240715-18608,1,854.05,1,not_as_described
6770,932,63,6756,ORD-20240715-37836,1,1599.0,1,compatibility_issue
6771,952,28,47133,ORD-20240715-42596,1,249.0,1,wrong_item
6772,931,76,22736,ORD-20240715-17320,1,1329.0,1,changed_mind
6773,952,79,35422,ORD-20240715-60852,1,899.0,1,wrong_item
6774,930,19,47297,ORD-20240715-67945,1,399.0,1,wrong_item
6775,956,13,3631,ORD-20240715-44833,1,314.1,1,delivery_issue
6776,939,97,34456,ORD-20240715-91786,2,568.1,1,changed_mind
6777,951,95,18749,ORD-20240715-35214,1,149.0,1,not_as_described
6778,951,20,6786,ORD-20240715-82771,1,349.0,1,defective_product
6779,942,65,43391,ORD-20240716-79405,1,1599.0,1,defective_product
6780,948,80,37122,ORD-20240717-62706,1,1044.05,1,wrong_item
6781,939,13,6679,ORD-20240717-69093,1,296.65,1,not_as_described
6782,960,45,2560,ORD-20240718-78422,1,799.0,1,compatibility_issue
6783,937,45,46957,ORD-20240718-48223,1,759.05,1,wrong_item
6784,944,72,22532,ORD-20240718-43749,1,129.0,1,wrong_item
6785,936,88,28220,ORD-20240718-52165,1,699.0,1,wrong_item
6786,956,61,24385,ORD-20240718-75063,1,999.0,1,wrong_item
6787,943,79,46977,ORD-20240718-43531,1,854.05,1,wrong_item
6788,949,59,37859,ORD-20240718-59627,1,1799.0,1,delivery_issue
6789,948,16,26173,ORD-20240719-21536,1,449.0,1,defective_product
6790,937,59,1210,ORD-20240719-99353,1,1799.0,1,changed_mind
6791,943,63,30101,ORD-20240719-24027,1,1519.05,1,defective_product
6792,954,15,26674,ORD-20240719-15594,1,299.0,1,changed_mind
6793,949,92,26615,ORD-20240719-10651,1,1219.0,1,not_as_described
6794,954,80,27775,ORD-20240719-26938,1,1099.0,1,wrong_item
6795,942,71,10603,ORD-20240720-12007,2,150.1,1,not_as_described
6796,953,80,20145,ORD-20240720-79243,1,934.15,1,wrong_item
6797,950,93,570,ORD-20240720-67719,1,59.0,1,changed_mind
6798,947,59,3620,ORD-20240720-25921,1,1799.0,1,changed_mind
6799,961,91,43321,ORD-20240720-59009,1,819.0,1,compatibility_issue
6800,946,67,32445,ORD-20240721-76872,1,999.0,1,wrong_item
6801,959,30,21913,ORD-20240721-62840,1,1299.0,1,compatibility_issue
6802,937,93,4400,ORD-20240722-88470,1,59.0,1,not_as_described
6803,945,3,29418,ORD-20240722-50908,1,499.0,1,changed_mind
6804,962,14,49007,ORD-20240722-94461,1,749.0,1,not_as_described
6805,954,77,33554,ORD-20240722-23429,1,1029.0,1,changed_mind
6806,940,48,46177,ORD-20240722-41373,1,699.0,1,defective_product
6807,953,8,8483,ORD-20240722-76350,1,1619.1,1,wrong_item
6808,939,33,331,ORD-20240723-40815,1,799.0,1,changed_mind
6809,941,97,33330,ORD-20240723-59245,2,538.2,1,changed_mind
6810,959,61,48783,ORD-20240723-10399,1,949.05,1,not_as_described
6811,964,37,45145,ORD-20240723-83637,1,799.0,1,defective_product
6812,963,97,41231,ORD-20240724-94992,1,299.0,1,delivery_issue
6813,958,95,28300,ORD-20240724-60541,1,149.0,1,changed_mind
6814,944,85,33749,ORD-20240724-26834,1,449.0,1,changed_mind
6815,957,9,1404,ORD-20240724-24979,2,2598.0,1,defective_product
6816,952,17,35464,ORD-20240724-81153,1,699.0,1,delivery_issue
6817,958,84,10717,ORD-20240725-68604,1,899.0,1,defective_product
6818,959,1,39443,ORD-20240725-24956,1,1299.0,1,changed_mind
6819,960,3,30173,ORD-20240725-14317,1,499.0,1,defective_product
6820,959,14,39976,ORD-20240725-89504,1,749.0,1,compatibility_issue
6821,950,79,6560,ORD-20240726-59631,1,899.0,1,compatibility_issue
6822,951,63,10475,ORD-20240726-83665,1,1599.0,1,delivery_issue
6823,955,26,1999,ORD-20240726-60036,1,179.0,1,defective_product
6824,949,38,14834,ORD-20240726-45995,3,2097.0,1,changed_mind
6825,956,6,39177,ORD-20240726-39165,1,2089.05,1,wrong_item
6826,942,25,21276,ORD-20240726-24624,1,199.0,1,defective_product
6827,944,78,7244,ORD-20240727-86343,1,1349.0,1,defective_product
6828,952,72,46457,ORD-20240727-88020,1,116.1,1,changed_mind
6829,949,66,26695,ORD-20240727-32910,1,899.0,1,wrong_item
6830,953,61,22710,ORD-20240727-77869,1,999.0,1,delivery_issue
6831,958,72,41255,ORD-20240727-69330,1,122.55,1,wrong_item
6832,954,29,43709,ORD-20240727-69563,1,999.0,1,delivery_issue
6833,966,95,49815,ORD-20240727-36563,2,298.0,1,delivery_issue
6834,953,85,37937,ORD-20240728-10874,1,449.0,1,wrong_item
6835,968,51,4220,ORD-20240728-90605,1,599.0,1,wrong_item
6836,952,16,49007,ORD-20240728-51901,1,449.0,1,compatibility_issue
6837,968,10,49027,ORD-20240728-51059,1,2799.0,1,defective_product
6838,944,52,49030,ORD-20240728-69585,1,349.0,1,defective_product
6839,950,1,13548,ORD-20240728-51493,1,1234.05,1,defective_product
6840,951,4,3762,ORD-20240728-32285,1,349.0,1,compatibility_issue
6841,951,74,42209,ORD-20240728-20454,1,299.0,1,not_as_described
6842,956,34,8477,ORD-20240729-95674,1,999.0,1,delivery_issue
6843,948,58,14872,ORD-20240729-63056,1,1699.0,1,changed_mind
6844,970,74,11854,ORD-20240729-88534,1,299.0,1,compatibility_issue
6845,968,92,4904,ORD-20240729-65797,1,1097.1,1,defective_product
6846,965,65,41424,ORD-20240730-13468,1,1599.0,1,delivery_issue
6847,951,23,1563,ORD-20240730-27091,1,179.0,1,delivery_issue
6848,949,92,6186,ORD-20240730-15389,1,1219.0,1,changed_mind
6849,958,59,23602,ORD-20240730-54829,1,1799.0,1,changed_mind
6850,963,71,49023,ORD-20240730-96928,2,150.1,1,delivery_issue
6851,957,61,4666,ORD-20240731-70462,1,899.1,1,delivery_issue
6852,950,49,16262,ORD-20240731-78938,1,499.0,1,changed_mind
6853,956,79,42756,ORD-20240731-27410,1,899.0,1,changed_mind
6854,967,82,23985,ORD-20240731-86758,1,849.0,1,not_as_described
6855,952,94,2304,ORD-20240731-41724,2,198.0,1,defective_product
6856,961,17,38325,ORD-20240801-99572,1,699.0,1,delivery_issue
6857,950,85,5006,ORD-20240801-89488,1,404.1,1,not_as_described
6858,952,94,40426,ORD-20240801-82939,1,99.0,1,defective_product
6859,963,93,31468,ORD-20240801-55518,1,59.0,1,wrong_item
6860,949,26,30298,ORD-20240801-39637,1,170.05,1,delivery_issue
6861,960,13,668,ORD-20240802-66479,1,331.55,1,changed_mind
6862,976,10,38990,ORD-20240803-35604,1,2799.0,1,delivery_issue
6863,966,47,36765,ORD-20240803-73916,1,539.1,1,changed_mind
6864,964,12,27994,ORD-20240803-24731,1,899.0,1,changed_mind
6865,950,19,33101,ORD-20240803-23479,2,718.2,1,wrong_item
6866,956,38,28406,ORD-20240804-97130,3,2097.0,1,compatibility_issue
6867,977,67,33270,ORD-20240804-37245,1,999.0,1,compatibility_issue
6868,967,77,47222,ORD-20240804-66234,1,1029.0,1,defective_product
6869,956,64,22142,ORD-20240804-30924,1,629.1,1,changed_mind
6870,965,21,10894,ORD-20240804-60602,1,329.0,1,not_as_described
6871,973,47,15383,ORD-20240804-25500,1,599.0,1,defective_product
6872,975,26,46269,ORD-20240805-84562,1,179.0,1,not_as_described
6873,966,92,33359,ORD-20240805-14804,1,1219.0,1,not_as_described
6874,962,25,39155,ORD-20240805-76495,1,189.05,1,delivery_issue
6875,960,25,32691,ORD-20240806-62065,1,189.05,1,changed_mind
6876,969,60,1977,ORD-20240806-16071,1,1199.0,1,delivery_issue
6877,974,81,49300,ORD-20240806-96851,1,799.0,1,wrong_item
6878,969,19,12605,ORD-20240806-55484,2,798.0,1,wrong_item
6879,956,4,13379,ORD-20240807-34930,1,349.0,1,delivery_issue
6880,962,93,14611,ORD-20240807-16978,1,59.0,1,delivery_issue
6881,955,24,14853,ORD-20240807-20424,1,279.0,1,not_as_described
6882,960,35,48732,ORD-20240807-29068,1,594.15,1,delivery_issue
6883,962,12,23309,ORD-20240807-78274,1,899.0,1,defective_product
6884,967,32,19708,ORD-20240807-43604,1,854.05,1,wrong_item
6885,961,76,7401,ORD-20240808-80557,1,1329.0,1,not_as_described
6886,975,21,22450,ORD-20240808-88471,1,329.0,1,compatibility_issue
6887,956,94,39577,ORD-20240808-66361,1,99.0,1,defective_product
6888,979,27,49841,ORD-20240808-80730,2,298.0,1,wrong_item
6889,960,3,47993,ORD-20240808-29137,1,499.0,1,not_as_described
6890,980,43,12541,ORD-20240808-20339,1,1499.0,1,changed_mind
6891,981,17,18537,ORD-20240809-86073,1,699.0,1,not_as_described
6892,956,73,40893,ORD-20240809-33410,2,218.0,1,compatibility_issue
6893,977,63,40614,ORD-20240809-82383,1,1519.05,1,changed_mind
6894,975,79,37839,ORD-20240809-49722,1,899.0,1,not_as_described
6895,962,58,43948,ORD-20240809-67295,1,1699.0,1,defective_product
6896,962,73,572,ORD-20240809-23145,1,98.1,1,compatibility_issue
6897,977,69,34322,ORD-20240809-56758,1,122.55,1,defective_product
6898,956,77,29371,ORD-20240809-21585,1,977.55,1,defective_product
6899,961,65,19747,ORD-20240809-99765,1,1599.0,1,defective_product
6900,963,85,37368,ORD-20240810-21411,1,449.0,1,wrong_item
6901,983,85,1201,ORD-20240810-18635,1,404.1,1,compatibility_issue
6902,969,76,46092,ORD-20240810-83236,2,2658.0,1,delivery_issue
6903,979,36,30917,ORD-20240810-69656,1,569.05,1,changed_mind
6904,977,59,237,ORD-20240810-46138,1,1799.0,1,compatibility_issue
6905,981,92,9313,ORD-20240810-87798,1,1219.0,1,wrong_item
6906,972,85,16466,ORD-20240810-79096,1,449.0,1,wrong_item
6907,974,18,8481,ORD-20240811-45387,1,599.0,1,not_as_described
6908,965,45,12820,ORD-20240811-16364,2,1598.0,1,delivery_issue
6909,977,82,12963,ORD-20240811-79697,1,849.0,1,defective_product
6910,978,21,19,ORD-20240811-46591,1,329.0,1,changed_mind
6911,981,65,47880,ORD-20240811-47799,1,1599.0,1,changed_mind
6912,976,73,44214,ORD-20240811-59130,1,103.55,1,defective_product
6913,973,38,10695,ORD-20240811-22438,1,699.0,1,defective_product
6914,965,30,35966,ORD-20240811-18296,1,1299.0,1,not_as_described
6915,980,29,15322,ORD-20240812-92099,1,999.0,1,defective_product
6916,974,89,40506,ORD-20240812-26802,1,249.0,1,defective_product
6917,985,56,33746,ORD-20240812-29125,3,6267.15,1,wrong_item
6918,982,79,20169,ORD-20240812-33624,1,899.0,1,changed_mind
6919,974,17,7180,ORD-20240813-31348,1,699.0,1,changed_mind
6920,985,26,21709,ORD-20240813-51208,1,179.0,1,delivery_issue
6921,970,69,46124,ORD-20240813-65314,1,129.0,1,defective_product
6922,971,4,5856,ORD-20240814-32981,1,349.0,1,delivery_issue
6923,971,17,48134,ORD-20240814-84533,1,699.0,1,defective_product
6924,963,94,24259,ORD-20240814-58245,1,99.0,1,wrong_item
6925,971,8,245,ORD-20240814-60230,1,1799.0,1,changed_mind
6926,982,76,14349,ORD-20240814-91047,1,1329.0,1,delivery_issue
6927,982,5,41303,ORD-20240814-37905,1,1499.0,1,defective_product
6928,972,76,43447,ORD-20240814-47002,1,1262.55,1,defective_product
6929,976,71,8517,ORD-20240815-20417,1,79.0,1,defective_product
6930,987,71,31109,ORD-20240815-26797,1,71.1,1,not_as_described
6931,980,59,35600,ORD-20240815-86423,1,1799.0,1,compatibility_issue
6932,972,18,46321,ORD-20240815-65404,1,599.0,1,not_as_described
6933,975,92,22690,ORD-20240816-94046,1,1219.0,1,not_as_described
6934,978,73,41439,ORD-20240816-16334,1,109.0,1,not_as_described
6935,975,14,34507,ORD-20240816-63464,1,749.0,1,defective_product
6936,978,26,30073,ORD-20240817-29660,1,179.0,1,not_as_described
6937,989,60,39298,ORD-20240817-83250,1,1199.0,1,not_as_described
6938,980,90,19249,ORD-20240817-91586,1,849.0,1,wrong_item
6939,967,21,49924,ORD-20240817-49139,1,312.55,1,changed_mind
6940,971,67,44302,ORD-20240817-39872,1,999.0,1,wrong_item
6941,966,26,28707,ORD-20240817-58948,1,179.0,1,not_as_described
6942,973,2,45083,ORD-20240818-79472,1,2374.05,1,defective_product
6943,990,6,37720,ORD-20240818-30493,1,2199.0,1,delivery_issue
6944,988,1,37670,ORD-20240818-54253,1,1299.0,1,defective_product
6945,986,76,16689,ORD-20240818-26207,1,1262.55,1,not_as_described
6946,980,84,2613,ORD-20240818-79901,2,1708.1,1,changed_mind
6947,982,35,45231,ORD-20240818-84460,1,699.0,1,defective_product
6948,989,53,36724,ORD-20240818-28148,1,141.55,1,defective_product
6949,981,67,38027,ORD-20240818-44775,1,999.0,1,defective_product
6950,982,65,44055,ORD-20240818-69205,1,1359.15,1,delivery_issue
6951,983,12,20587,ORD-20240819-73669,1,899.0,1,not_as_described
6952,980,94,49358,ORD-20240819-36264,2,198.0,1,not_as_described
6953,991,71,34834,ORD-20240819-98139,1,79.0,1,defective_product
6954,978,64,35759,ORD-20240820-31725,1,699.0,1,compatibility_issue
6955,972,92,509,ORD-20240820-42315,1,1219.0,1,compatibility_issue
6956,983,67,47982,ORD-20240820-89976,1,999.0,1,not_as_described
6957,985,40,29705,ORD-20240820-33921,1,749.0,1,defective_product
6958,969,11,25992,ORD-20240820-57822,1,404.1,1,wrong_item
6959,991,32,9199,ORD-20240820-51271,1,899.0,1,defective_product
6960,992,11,37629,ORD-20240821-58953,1,404.1,1,not_as_described
6961,988,95,6139,ORD-20240821-28386,1,149.0,1,wrong_item
6962,984,87,44541,ORD-20240821-98233,1,284.05,1,defective_product
6963,971,91,40630,ORD-20240821-55102,1,778.05,1,wrong_item
6964,979,31,12127,ORD-20240821-46892,1,1099.0,1,changed_mind
6965,984,95,2024,ORD-20240822-85265,1,149.0,1,defective_product
6966,990,94,14844,ORD-20240822-91692,1,94.05,1,not_as_described
6967,984,85,9616,ORD-20240822-33980,1,426.55,1,wrong_item
6968,985,74,39173,ORD-20240822-79914,1,299.0,1,defective_product
6969,993,11,25420,ORD-20240822-51569,1,449.0,1,delivery_issue
6970,972,10,4114,ORD-20240823-76428,1,2799.0,1,not_as_described
6971,982,46,39752,ORD-20240823-85825,1,499.0,1,changed_mind
6972,994,76,35870,ORD-20240823-71867,1,1329.0,1,changed_mind
6973,991,91,11209,ORD-20240824-24667,1,819.0,1,defective_product
6974,985,7,21236,ORD-20240824-96950,1,599.0,1,compatibility_issue
6975,976,83,14276,ORD-20240824-62856,1,399.0,1,compatibility_issue
6976,995,2,20061,ORD-20240824-83260,1,2499.0,1,not_as_described
6977,979,85,30921,ORD-20240824-95583,2,898.0,1,changed_mind
6978,997,79,19747,ORD-20240824-88321,1,899.0,1,not_as_described
6979,970,67,22076,ORD-20240824-34832,1,999.0,1,delivery_issue
6980,986,93,39787,ORD-20240824-70901,1,59.0,1,wrong_item
6981,985,69,32002,ORD-20240824-39021,2,258.0,1,defective_product
6982,991,4,35774,ORD-20240824-48821,1,331.55,1,wrong_item
6983,985,55,47520,ORD-20240825-75224,1,1424.05,1,compatibility_issue
6984,984,14,3736,ORD-20240825-34809,1,749.0,1,delivery_issue
6985,973,73,42964,ORD-20240825-98101,1,109.0,1,defective_product
6986,979,20,7827,ORD-20240826-11780,2,698.0,1,defective_product
6987,982,93,47466,ORD-20240826-57432,1,59.0,1,defective_product
6988,983,92,34736,ORD-20240826-94635,1,1219.0,1,not_as_described
6989,984,67,13823,ORD-20240826-72367,2,1998.0,1,wrong_item
6990,991,76,27612,ORD-20240826-46610,2,2658.0,1,changed_mind
6991,983,35,46619,ORD-20240826-42567,1,699.0,1,compatibility_issue
6992,986,10,25029,ORD-20240826-26691,1,2659.05,1,not_as_described
6993,989,5,18861,ORD-20240827-90044,1,1499.0,1,changed_mind
6994,996,85,16134,ORD-20240827-52071,1,449.0,1,defective_product
6995,975,58,37624,ORD-20240828-58005,1,1699.0,1,defective_product
6996,1001,6,13933,ORD-20240828-86427,1,2199.0,1,delivery_issue
6997,998,89,2601,ORD-20240828-72538,1,224.1,1,changed_mind
6998,980,2,30849,ORD-20240828-68001,1,2249.1,1,defective_product
6999,977,87,12606,ORD-20240828-12250,1,299.0,1,defective_product
7000,999,2,11455,ORD-20240828-23024,1,2499.0,1,wrong_item
7001,998,72,30558,ORD-20240828-88492,1,129.0,1,delivery_issue
7002,988,17,13987,ORD-20240829-33169,1,699.0,1,not_as_described
7003,977,66,33319,ORD-20240829-66001,1,899.0,1,defective_product
7004,1002,67,21775,ORD-20240829-59454,1,999.0,1,changed_mind
