order_id,date_id,customer_id,store_id,order_value,item_count,delivery_time_days,order_status_flag
ORD-20241122-94089,1057,24104,4,598.05,3,0,0
ORD-20241122-30001,1057,4647,17,1528.1,2,0,0
ORD-20241122-94571,1057,18980,,3508.05,2,4,0
ORD-20241122-49419,1057,16245,,4596.0,3,3,0
ORD-20241122-57072,1057,22901,,199.0,1,3,0
ORD-20241122-53799,1057,18082,,711.55,1,10,0
ORD-20241122-81972,1057,31804,,1235.0,4,7,0
ORD-20241122-28258,1057,11687,20,1568.05,2,0,0
ORD-20241122-91340,1057,25315,26,169.15,1,0,0
ORD-20241122-12202,1057,40469,,1349.0,1,5,0
ORD-20241122-54620,1057,48342,,1548.0,2,2,0
ORD-20241122-14247,1057,26825,,2199.0,1,5,0
ORD-20241122-83244,1057,23203,,1398.0,1,4,0
ORD-20241122-37116,1057,29910,28,749.0,1,0,0
ORD-20241122-78834,1057,39273,,1898.0,2,3,0
ORD-20241122-20319,1057,41091,,4006.1,4,2,0
ORD-20241122-11324,1057,25946,,109.0,1,5,0
ORD-20241122-36591,1057,42000,,279.0,1,3,2
ORD-20241122-90132,1057,47664,1,109.0,1,0,0
ORD-20241122-64984,1057,11230,,404.1,1,2,0
ORD-20241122-70748,1057,48364,4,1614.05,1,0,0
ORD-20241122-74770,1057,20826,4,3897.0,2,0,0
ORD-20241122-72331,1057,24276,21,626.15,2,0,0
ORD-20241122-90857,1057,47000,2,1417.1,2,0,0
ORD-20241122-66974,1057,20587,13,1158.05,1,0,0
ORD-20241122-45035,1057,4774,16,2924.05,5,0,0
ORD-20241122-88804,1057,15662,,297.0,1,3,0
ORD-20241122-76451,1057,13116,,129.0,1,5,0
ORD-20241122-87476,1057,25194,,1118.0,2,3,0
ORD-20241122-89397,1057,1692,16,2856.0,3,0,0
ORD-20241122-42941,1057,40293,,2847.05,3,2,0
ORD-20241122-38211,1057,32561,,1259.1,1,3,0
ORD-20241122-16926,1057,25651,,279.0,1,3,0
ORD-20241122-69050,1057,38901,22,828.0,2,0,0
ORD-20241122-14134,1057,9792,21,2928.0,2,0,0
ORD-20241122-67727,1057,4081,,79.0,1,5,0
ORD-20241122-96021,1057,7908,24,3047.0,2,0,0
ORD-20241122-52577,1057,42893,,199.0,1,7,0
ORD-20241122-69899,1057,43530,11,854.05,1,0,0
ORD-20241122-51561,1057,15184,3,4210.7,5,0,0
ORD-20241122-25403,1057,38164,,899.0,1,2,0
ORD-20241122-42894,1057,10571,,1078.05,2,5,0
ORD-20241122-15104,1057,21002,5,2897.0,3,0,0
ORD-20241122-87329,1057,28593,,1633.55,4,4,0
ORD-20241122-12224,1057,29066,21,4797.0,1,0,0
ORD-20241122-52426,1057,22551,9,2217.0,2,0,0
ORD-20241122-98727,1057,39431,,179.0,1,5,1
ORD-20241122-27963,1057,39652,,599.0,1,2,0
ORD-20241122-31203,1057,20132,18,299.0,1,0,0
ORD-20241122-59436,1057,2547,25,1798.1,2,0,0
ORD-20241122-22864,1057,21784,,999.0,1,3,0
ORD-20241122-70485,1057,16913,10,759.05,1,0,0
ORD-20241122-95275,1057,7557,,4046.0,2,2,0
ORD-20241122-32064,1057,18845,,699.0,1,4,2
ORD-20241122-52694,1057,46670,9,628.0,2,0,0
ORD-20241122-76350,1057,44571,25,3997.0,2,0,0
ORD-20241122-66837,1057,45204,23,2499.0,1,0,0
ORD-20241122-67527,1057,30511,5,5339.1,5,0,0
ORD-20241122-12905,1057,6319,16,2194.2,1,0,0
ORD-20241122-59037,1057,33357,,474.05,1,5,0
ORD-20241122-19032,1057,3754,,1299.0,1,5,0
ORD-20241122-92001,1057,3008,,916.0,2,5,0
ORD-20241122-92619,1057,26279,,1877.2,2,5,0
ORD-20241122-97254,1057,25435,,3127.1,3,5,1
ORD-20241122-92357,1057,32725,,778.05,1,5,0
ORD-20241122-40744,1057,13302,28,109.0,1,0,0
ORD-20241122-64410,1057,21206,,749.0,1,7,0
ORD-20241122-10205,1057,8928,,999.0,1,5,0
ORD-20241122-93042,1057,3566,,198.0,1,10,0
ORD-20241122-95625,1057,30267,27,1322.55,2,0,0
ORD-20241122-34940,1057,19909,,1883.05,2,3,0
ORD-20241122-90538,1057,9936,1,3357.0,2,0,0
ORD-20241122-45270,1057,3911,,79.0,1,4,0
ORD-20241122-63800,1057,13671,16,1527.0,3,0,0
ORD-20241122-89110,1057,39069,28,1403.15,2,0,0
ORD-20241122-25886,1057,45619,,1099.0,1,4,0
ORD-20241122-26135,1057,15635,25,299.0,1,0,0
ORD-20241122-45672,1057,14050,,999.0,1,1,2
ORD-20241122-32429,1057,6739,,122.55,1,2,0
ORD-20241122-16520,1057,5344,,408.0,2,4,0
ORD-20241122-50868,1057,40374,11,299.0,1,0,0
ORD-20241122-10606,1057,13140,,1498.0,1,4,0
ORD-20241122-57850,1057,10835,,109.0,1,2,0
ORD-20241122-15213,1057,15518,,413.05,2,5,0
ORD-20241122-14677,1057,26334,,4045.0,2,3,0
ORD-20241122-77121,1057,33279,,149.0,1,2,0
ORD-20241122-73212,1057,29234,4,3198.0,1,0,0
ORD-20241122-74452,1057,15109,10,99.0,1,0,0
ORD-20241122-80372,1057,29048,,2198.0,2,3,0
ORD-20241122-55616,1057,2788,,549.0,1,4,0
ORD-20241122-48207,1057,22917,15,749.0,1,0,0
ORD-20241122-30559,1057,17373,23,4636.1,3,0,0
ORD-20241122-60658,1057,13764,11,1219.0,1,0,0
ORD-20241122-56087,1057,17533,,1771.1,3,2,1
ORD-20241122-83086,1057,32021,9,428.0,2,0,0
ORD-20241122-24623,1057,34137,,141.55,1,2,2
ORD-20241122-82222,1057,6028,,1691.05,4,5,0
ORD-20241122-52441,1057,5013,6,2199.0,1,0,0
ORD-20241122-54447,1057,15544,,2272.1,2,5,0
ORD-20241122-29389,1057,39790,,5046.1,3,5,0
ORD-20241122-77610,1057,33671,18,599.0,1,0,0
ORD-20241122-65451,1057,8284,,299.0,1,3,0
ORD-20241122-71374,1057,2487,,4945.0,5,7,0
ORD-20241122-71428,1057,39164,,236.55,1,2,0
ORD-20241122-66674,1057,13106,16,2302.25,2,0,0
ORD-20241122-99238,1057,48159,,899.0,1,2,1
ORD-20241122-63258,1057,21653,25,1997.3,2,0,0
ORD-20241122-89336,1057,45986,14,528.0,2,0,0
ORD-20241122-12588,1057,43623,20,4949.65,4,0,0
ORD-20241122-16295,1057,6269,,449.0,1,7,0
ORD-20241122-33095,1057,30862,,3875.1,5,7,0
ORD-20241122-33575,1057,45063,,873.1,2,3,0
ORD-20241122-93685,1057,15428,15,2757.0,3,0,0
ORD-20241122-98112,1057,31413,9,2659.05,1,0,0
ORD-20241122-69004,1057,39870,,2799.0,1,5,0
ORD-20241122-56959,1057,22053,8,1439.1,1,0,0
ORD-20241122-33004,1057,13373,,2797.0,3,7,0
ORD-20241122-97515,1057,46463,,4794.0,4,3,0
ORD-20241122-12660,1057,39515,10,3747.0,3,0,0
ORD-20241122-29800,1057,42060,14,2405.1,4,0,0
ORD-20241122-46205,1057,16433,,1726.0,3,7,0
ORD-20241122-75717,1057,24022,,849.0,1,3,0
ORD-20241122-52728,1057,47488,3,129.0,1,0,0
ORD-20241122-74510,1057,44035,,1699.0,1,3,0
ORD-20241122-14746,1057,19557,21,3206.0,3,0,0
ORD-20241122-21836,1057,39156,,129.0,1,4,0
ORD-20241122-56470,1057,37964,,1498.0,2,2,0
ORD-20241122-86641,1057,36823,14,1349.1,1,0,0
ORD-20241122-58703,1057,32865,,809.1,1,3,0
ORD-20241122-96851,1057,12286,,109.0,1,4,0
ORD-20241122-84577,1057,11587,,2658.0,1,5,2
ORD-20241122-74102,1057,15463,,379.05,1,4,0
ORD-20241122-44617,1057,41932,11,2071.15,2,0,0
ORD-20241122-91928,1057,34035,,189.05,1,4,0
ORD-20241122-80757,1057,48906,17,458.0,2,0,0
ORD-20241122-49945,1057,17368,13,149.0,1,0,0
ORD-20241122-87302,1057,19680,,1199.0,1,3,0
ORD-20241122-93759,1057,24656,,1219.0,1,3,0
ORD-20241122-67591,1057,20270,6,1341.55,2,0,0
ORD-20241122-60499,1057,11885,,4061.25,4,7,2
ORD-20241122-96705,1057,44595,10,4868.1,2,0,0
ORD-20241122-26024,1057,33033,,349.0,1,4,0
ORD-20241122-80241,1057,40503,,283.1,1,4,0
ORD-20241122-72467,1057,13406,,1519.05,1,3,1
ORD-20241122-74852,1057,20914,17,1848.0,2,0,0
ORD-20241122-13966,1057,22004,,599.0,1,3,0
ORD-20241122-12816,1057,47754,,449.0,1,2,0
ORD-20241122-64798,1057,7737,,1998.0,1,4,0
ORD-20241122-12659,1057,14526,3,1029.0,1,0,0
ORD-20241122-77169,1057,12220,24,387.0,1,0,0
ORD-20241122-20233,1057,49830,8,3297.0,3,0,0
ORD-20241122-27103,1057,36895,,399.0,1,10,0
ORD-20241122-44946,1057,22436,25,498.0,1,0,0
ORD-20241122-67296,1057,67,,2198.0,2,5,0
ORD-20241122-60098,1057,8960,,699.0,1,4,0
ORD-20241122-73543,1057,6615,,1299.0,1,5,0
ORD-20241122-29035,1057,8010,,1799.0,1,3,0
ORD-20241122-46600,1057,326,,699.0,1,7,0
ORD-20241122-62373,1057,45892,,1537.15,3,3,0
ORD-20241122-89573,1057,24329,19,854.05,1,0,0
ORD-20241122-18369,1057,46677,4,249.0,1,0,0
ORD-20241122-11452,1057,30896,9,1799.0,1,0,0
ORD-20241122-54355,1057,36077,,75.05,1,7,2
ORD-20241122-17008,1057,23458,,279.0,1,4,1
ORD-20241122-10937,1057,34155,12,798.0,1,0,0
ORD-20241122-55344,1057,39882,23,3327.0,3,0,0
ORD-20241122-34357,1057,3866,3,79.0,1,0,0
ORD-20241122-77925,1057,6396,5,299.0,1,0,0
ORD-20241122-86782,1057,25920,21,149.0,1,0,0
ORD-20241122-26956,1057,3757,,1198.0,1,5,0
ORD-20241122-20018,1057,17522,,1498.0,2,3,0
ORD-20241122-78049,1057,28928,,2499.0,1,3,0
ORD-20241122-31404,1057,35132,,1898.1,1,3,0
ORD-20241122-33620,1057,11656,13,999.0,1,0,0
ORD-20241122-33350,1057,15025,,1048.0,2,3,0
ORD-20241122-77583,1057,4380,,599.0,1,10,0
ORD-20241122-48540,1057,26906,,1799.0,1,5,0
ORD-20241122-84135,1057,4705,,1699.0,1,4,0
ORD-20241122-53515,1057,35299,,2199.0,1,2,2
ORD-20241122-47031,1057,20993,,1478.0,2,3,0
ORD-20241122-15286,1057,34674,,3298.0,2,3,0
ORD-20241122-38613,1057,37474,,849.0,1,2,0
ORD-20241122-41447,1057,16600,,3176.0,4,2,0
ORD-20241122-75328,1057,44339,,1638.0,1,3,0
ORD-20241122-28174,1057,21399,,1252.4,2,7,0
ORD-20241122-19516,1057,12684,17,3356.0,2,0,0
ORD-20241122-15585,1057,41274,6,1099.0,1,0,0
ORD-20241122-49579,1057,37171,13,999.0,1,0,0
ORD-20241122-28247,1057,8580,,897.0,3,2,0
ORD-20241122-90119,1057,21955,19,299.0,1,0,0
ORD-20241123-89834,1058,20249,20,664.05,1,0,0
ORD-20241123-74110,1058,42157,,99.0,1,2,0
ORD-20241123-99917,1058,39154,,3070.45,4,3,0
ORD-20241123-29645,1058,1731,,829.1,3,3,0
ORD-20241123-13369,1058,9728,23,1199.0,1,0,0
ORD-20241123-55241,1058,1244,,996.25,2,3,0
ORD-20241123-62604,1058,38105,21,764.15,1,0,0
ORD-20241123-49906,1058,37844,,1499.0,1,7,0
ORD-20241123-91587,1058,43085,28,265.05,1,0,0
ORD-20241123-89344,1058,28219,,815.25,3,5,0
ORD-20241123-57773,1058,5857,4,314.3,1,0,0
ORD-20241123-93917,1058,27175,,2163.45,4,2,0
ORD-20241123-86020,1058,13502,,719.2,1,3,0
ORD-20241123-79860,1058,36459,,1777.0,2,4,0
ORD-20241123-14938,1058,19402,8,3322.35,3,0,0
ORD-20241123-21515,1058,10814,,2134.65,2,7,0
ORD-20241123-16760,1058,435,15,1594.65,5,0,0
ORD-20241123-26549,1058,36869,4,1133.15,2,0,0
ORD-20241123-92148,1058,24436,,471.35,2,5,0
ORD-20241123-85912,1058,32742,,122.55,1,7,0
ORD-20241123-90683,1058,22015,,999.0,1,3,0
ORD-20241123-90110,1058,10046,22,249.0,1,0,0
ORD-20241123-51305,1058,12206,,2187.1,2,7,0
ORD-20241123-73400,1058,44585,,599.85,3,2,0
ORD-20241123-43456,1058,44318,2,3922.3,3,0,0
ORD-20241123-31103,1058,1153,16,1433.55,4,0,0
ORD-20241123-33573,1058,5086,,449.0,1,5,0
ORD-20241123-52851,1058,33553,,1071.6,2,3,0
ORD-20241123-54323,1058,14636,,1359.15,1,1,0
ORD-20241123-19123,1058,23223,26,339.15,1,0,0
ORD-20241123-50329,1058,34272,18,849.15,1,0,0
ORD-20241123-86479,1058,40115,20,664.05,1,0,0
ORD-20241123-22791,1058,32705,18,1978.2,1,0,0
ORD-20241123-48255,1058,47987,6,379.05,1,0,0
ORD-20241123-68061,1058,28726,,1974.2,2,3,0
ORD-20241123-25893,1058,29406,,836.7,2,2,0
ORD-20241123-15252,1058,30517,,764.15,1,3,0
ORD-20241123-35151,1058,23607,,89.1,1,4,0
ORD-20241123-22498,1058,4832,3,199.0,1,0,0
ORD-20241123-90872,1058,15298,,635.8,2,4,0
ORD-20241123-37432,1058,12107,,999.0,1,4,0
ORD-20241123-46468,1058,24841,15,2045.35,3,0,0
ORD-20241123-16780,1058,9990,,599.0,1,4,0
ORD-20241123-43155,1058,47928,,299.0,1,4,0
ORD-20241123-47330,1058,42864,,348.3,2,4,0
ORD-20241123-84155,1058,40378,,1349.1,1,2,0
ORD-20241123-27011,1058,23528,21,899.0,1,0,0
ORD-20241123-35850,1058,47480,17,1407.7,2,0,0
ORD-20241123-72887,1058,11616,,1499.0,1,2,0
ORD-20241123-19971,1058,42702,,3527.15,3,2,0
ORD-20241123-74953,1058,23597,4,312.55,1,0,0
ORD-20241123-10976,1058,8169,,539.1,1,3,0
ORD-20241123-43033,1058,45687,11,1198.0,2,0,0
ORD-20241123-12646,1058,7490,,1598.0,2,3,0
ORD-20241123-52205,1058,4446,,569.05,1,4,0
ORD-20241123-82181,1058,30911,27,2675.8,2,0,0
ORD-20241123-87072,1058,21640,11,2218.75,4,0,0
ORD-20241123-71892,1058,4035,7,3398.0,1,0,0
ORD-20241123-97535,1058,39023,,978.1,2,2,0
ORD-20241123-66694,1058,41507,23,1043.15,2,0,0
ORD-20241123-19815,1058,45689,,898.2,1,3,0
ORD-20241123-41459,1058,28074,11,9118.65,2,0,0
ORD-20241123-86858,1058,31752,,5308.35,5,5,0
ORD-20241123-71187,1058,9013,16,4144.4,4,0,0
ORD-20241123-46408,1058,49645,28,1063.2,1,0,0
ORD-20241123-23460,1058,22006,7,949.05,1,0,0
ORD-20241123-56622,1058,11277,7,594.15,1,0,0
ORD-20241123-18745,1058,15510,,207.1,1,3,2
ORD-20241123-99550,1058,22086,,109.65,1,5,0
ORD-20241123-29665,1058,11211,5,699.0,1,0,0
ORD-20241123-13654,1058,48156,,169.15,1,4,0
ORD-20241123-31954,1058,41759,,129.0,1,10,0
ORD-20241123-71351,1058,42209,13,5855.45,4,0,0
ORD-20241123-30025,1058,20995,,449.0,1,5,0
ORD-20241123-20867,1058,22600,,1667.55,3,2,0
ORD-20241123-39906,1058,33077,,1329.0,1,2,1
ORD-20241123-23112,1058,28750,,721.65,1,3,0
ORD-20241123-98221,1058,18920,,63.2,1,5,0
ORD-20241123-30299,1058,16573,8,5481.15,4,0,0
ORD-20241123-51965,1058,7706,20,1044.05,1,0,0
ORD-20241123-20219,1058,31524,,126.65,1,7,0
ORD-20241123-33685,1058,40699,,1815.25,2,4,0
ORD-20241123-71272,1058,8473,13,1169.1,1,0,0
ORD-20241123-89159,1058,41554,,2895.4,4,5,0
ORD-20241123-27256,1058,13508,,1733.1,2,5,2
ORD-20241123-16920,1058,15057,,1978.25,3,2,2
ORD-20241123-11044,1058,36485,,4178.1,1,4,2
ORD-20241123-59449,1058,12989,9,134.1,1,0,0
ORD-20241123-57007,1058,12646,,2163.75,3,10,0
ORD-20241123-41334,1058,15396,12,1398.0,2,0,0
ORD-20241123-43385,1058,26046,7,296.65,1,0,0
ORD-20241123-50163,1058,47443,27,1349.0,1,0,0
ORD-20241123-47202,1058,29915,,968.05,2,2,1
ORD-20241123-36721,1058,44495,,299.0,1,5,1
ORD-20241123-35949,1058,29355,19,949.05,1,0,0
ORD-20241123-24907,1058,34233,,778.05,1,7,0
ORD-20241123-52800,1058,1341,17,99.0,1,0,0
ORD-20241123-47494,1058,18215,,599.0,1,4,0
ORD-20241123-31035,1058,46852,,141.55,1,2,0
ORD-20241123-45307,1058,19179,,737.1,1,2,0
ORD-20241123-28415,1058,17342,,4876.25,4,5,0
ORD-20241123-98497,1058,24449,10,3037.1,2,0,0
ORD-20241123-19160,1058,2868,,303.25,2,5,0
ORD-20241123-42601,1058,42522,,899.0,1,5,0
ORD-20241123-73147,1058,7613,2,4127.1,3,0,0
ORD-20241123-48617,1058,18169,,3357.15,3,2,0
ORD-20241123-25708,1058,14947,,1613.35,2,4,0
ORD-20241123-31215,1058,21332,,71.1,1,2,0
ORD-20241123-41660,1058,39273,12,188.1,1,0,0
ORD-20241123-68718,1058,24,,798.0,2,4,0
ORD-20241123-59827,1058,42997,22,599.4,2,0,0
ORD-20241123-76235,1058,15225,28,2941.25,4,0,0
ORD-20241123-12842,1058,36996,,2276.55,2,10,0
ORD-20241123-22925,1058,22787,10,853.1,1,0,0
ORD-20241123-72793,1058,46737,,978.65,2,5,0
ORD-20241123-29457,1058,6290,,646.4,2,4,0
ORD-20241123-11390,1058,2362,,311.6,2,5,2
ORD-20241123-54221,1058,15822,,8082.2,4,5,0
ORD-20241123-43762,1058,4162,6,1219.0,1,0,0
ORD-20241123-74093,1058,42545,,319.2,1,2,0
ORD-20241123-47010,1058,32154,26,6966.75,4,0,0
ORD-20241123-44980,1058,19726,,404.1,1,2,0
ORD-20241123-29402,1058,31494,,3442.2,3,5,0
ORD-20241123-14429,1058,40258,1,2198.0,2,0,0
ORD-20241123-85566,1058,2830,16,314.1,1,0,0
ORD-20241123-89989,1058,29850,,4758.3,1,3,0
ORD-20241123-56161,1058,15829,7,659.35,2,0,0
ORD-20241123-39764,1058,24747,,718.4,2,2,0
ORD-20241123-38085,1058,14449,,3653.95,4,3,0
ORD-20241123-98748,1058,20306,,3128.3,2,1,0
ORD-20241123-93479,1058,22652,,2828.1,2,5,0
ORD-20241123-85262,1058,47538,,109.65,1,4,0
ORD-20241123-38838,1058,31350,19,2547.45,4,0,0
ORD-20241123-12979,1058,5012,,474.05,1,3,1
ORD-20241123-92506,1058,49808,24,1709.05,1,0,0
ORD-20241123-21641,1058,48681,7,2711.9,4,0,0
ORD-20241123-66484,1058,1559,,1307.5,2,5,0
ORD-20241123-45341,1058,47171,19,1428.3,2,0,0
ORD-20241123-82523,1058,25439,,2443.95,3,3,0
ORD-20241123-46771,1058,35474,,2232.3,2,2,0
ORD-20241123-65015,1058,31078,,1158.05,1,4,0
ORD-20241123-86635,1058,179,,599.2,1,2,0
ORD-20241123-10657,1058,8148,,539.1,1,7,0
ORD-20241123-63164,1058,2322,,899.0,1,2,0
ORD-20241123-19593,1058,45424,,236.55,1,14,0
ORD-20241123-72422,1058,42162,,1398.0,1,2,0
ORD-20241123-79571,1058,37534,,8469.35,5,4,0
ORD-20241123-39379,1058,40743,,3078.2,2,3,0
ORD-20241123-30394,1058,22083,,798.0,1,5,0
ORD-20241123-52370,1058,49055,3,849.15,1,0,0
ORD-20241123-16279,1058,45544,25,849.15,1,0,0
ORD-20241123-27894,1058,47800,,1499.0,1,5,2
ORD-20241123-65685,1058,40541,5,1299.0,1,0,0
ORD-20241123-14090,1058,33697,,737.1,1,3,0
ORD-20241123-93878,1058,26752,,1912.1,2,3,0
ORD-20241123-18650,1058,31229,,4217.25,3,3,0
ORD-20241123-59279,1058,9032,16,973.15,2,0,0
ORD-20241123-66568,1058,37386,4,3807.3,3,0,0
ORD-20241123-47101,1058,38870,,319.2,1,10,1
ORD-20241123-54116,1058,49573,,4062.35,3,3,0
ORD-20241123-25221,1058,9102,,777.2,2,4,1
ORD-20241123-24363,1058,37468,5,488.25,2,0,0
ORD-20241123-62146,1058,11916,5,1529.15,1,0,0
ORD-20241123-44350,1058,36720,,1301.25,3,4,0
ORD-20241123-19107,1058,42584,,1242.45,2,7,0
ORD-20241123-36910,1058,33103,15,1329.0,1,0,0
ORD-20241123-40061,1058,16200,,379.05,1,3,1
ORD-20241123-75571,1058,19628,,109.0,1,2,0
ORD-20241123-64886,1058,5132,,3647.05,2,3,0
ORD-20241123-13940,1058,39414,18,1599.0,1,0,0
ORD-20241123-36425,1058,26407,,907.55,2,2,2
ORD-20241123-84334,1058,7826,,1798.1,2,3,0
ORD-20241123-62190,1058,2450,,709.65,1,1,0
ORD-20241123-60069,1058,43540,7,1098.0,2,0,0
ORD-20241123-99062,1058,28113,,2273.15,2,7,0
ORD-20241123-15813,1058,16964,17,428.0,2,0,0
ORD-20241123-67744,1058,21453,,550.8,2,3,1
ORD-20241123-74252,1058,33039,,1528.2,1,3,0
ORD-20241123-41379,1058,2706,16,103.2,1,0,0
ORD-20241123-60088,1058,1975,,2612.1,2,3,0
ORD-20241123-89480,1058,40477,,1012.5,3,3,0
ORD-20241123-38006,1058,41470,20,3061.55,2,0,0
ORD-20241123-77829,1058,23541,4,1256.45,2,0,0
ORD-20241123-11398,1058,28898,15,4167.2,3,0,0
ORD-20241123-15512,1058,45988,,599.2,1,3,0
ORD-20241123-35676,1058,38107,3,449.0,1,0,0
ORD-20241123-37096,1058,16892,,84.15,1,5,0
ORD-20241123-97695,1058,34793,,6774.5,5,2,0
ORD-20241123-16015,1058,11026,,593.3,1,2,0
ORD-20241123-57881,1058,46066,,275.65,2,3,0
ORD-20241123-47714,1058,38375,,849.15,1,2,0
ORD-20241123-83185,1058,9563,,109.65,1,2,0
ORD-20241123-10016,1058,23747,,129.0,1,2,0
ORD-20241123-71658,1058,45000,,3323.1,2,5,0
ORD-20241123-44482,1058,33039,,109.65,1,4,0
ORD-20241123-26417,1058,48234,,964.7,3,5,0
ORD-20241123-74234,1058,31642,22,1104.15,1,0,0
ORD-20241123-85935,1058,37234,18,599.0,1,0,0
ORD-20241123-14604,1058,3085,27,353.25,2,0,0
ORD-20241123-18649,1058,29887,,6365.9,5,2,0
ORD-20241123-14865,1058,5128,,1167.4,2,2,1
ORD-20241123-76834,1058,49939,,449.0,1,3,0
ORD-20241123-15615,1058,3540,,2404.45,5,4,0
ORD-20241123-85587,1058,2404,,664.05,1,2,1
ORD-20241123-72315,1058,12737,,586.3,2,2,0
ORD-20241123-64576,1058,43005,,664.05,1,2,0
ORD-20241123-66470,1058,20804,6,299.0,1,0,0
ORD-20241123-12739,1058,6357,,1808.0,2,3,1
ORD-20241123-36691,1058,15273,10,841.65,2,0,0
ORD-20241123-47048,1058,11132,5,2878.4,1,0,0
ORD-20241123-47327,1058,24519,15,3475.3,4,0,0
ORD-20241123-69108,1058,754,12,1898.1,1,0,0
ORD-20241123-54143,1058,2760,,109.0,1,4,0
ORD-20241123-55377,1058,15544,,2468.1,1,2,0
ORD-20241123-56670,1058,40048,,2258.1,2,3,0
ORD-20241123-85348,1058,32550,,253.3,1,2,0
ORD-20241123-31597,1058,21400,,1329.0,1,4,0
ORD-20241123-71379,1058,7322,,810.75,2,3,0
ORD-20241123-99810,1058,17743,,1854.55,3,10,0
ORD-20241123-70038,1058,9287,,4526.2,2,7,0
ORD-20241123-48305,1058,36797,2,899.1,1,0,0
ORD-20241123-45445,1058,21544,,99.0,1,7,0
ORD-20241123-54876,1058,40938,,5446.95,2,7,0
ORD-20241123-85253,1058,42291,,224.1,1,7,0
ORD-20241123-13066,1058,22907,20,2256.25,3,0,0
ORD-20241123-34032,1058,14326,,109.0,1,2,0
ORD-20241123-67485,1058,20857,,2632.25,3,3,0
ORD-20241123-69167,1058,31153,,808.2,1,2,0
ORD-20241123-81730,1058,7844,7,449.0,1,0,0
ORD-20241123-28794,1058,40806,21,1614.05,1,0,0
ORD-20241123-26834,1058,19203,,3588.3,1,1,0
ORD-20241123-75338,1058,9505,,94.05,1,5,0
ORD-20241123-26941,1058,12786,10,1529.15,1,0,0
ORD-20241123-95753,1058,31290,22,426.55,1,0,0
ORD-20241123-65711,1058,38018,12,3771.5,3,0,0
ORD-20241123-15376,1058,49847,9,331.55,1,0,0
ORD-20241123-59828,1058,22040,,699.3,1,2,0
ORD-20241123-19940,1058,8808,,1452.4,3,5,0
ORD-20241123-18981,1058,15152,2,2203.1,2,0,0
ORD-20241123-39485,1058,24365,,6210.1,3,3,0
ORD-20241123-92870,1058,4333,,1097.1,1,5,0
ORD-20241123-78369,1058,39932,,4374.55,4,4,1
ORD-20241123-61891,1058,36349,,3297.4,3,3,0
ORD-20241123-15380,1058,41710,5,2563.55,3,0,0
ORD-20241123-56383,1058,35962,,1219.0,1,4,0
ORD-20241123-70574,1058,29412,,696.15,1,3,0
ORD-20241123-57302,1058,7349,,1013.2,2,3,0
ORD-20241123-32867,1058,9625,15,801.7,2,0,0
ORD-20241123-63701,1058,23289,,1996.8,4,3,1
ORD-20241123-22202,1058,16848,19,179.0,1,0,0
ORD-20241123-30091,1058,31901,,236.55,1,3,0
ORD-20241123-11194,1058,27827,,934.15,1,7,0
ORD-20241123-22276,1058,40954,22,1442.1,2,0,0
ORD-20241123-84334,1058,2806,26,3518.4,1,0,0
ORD-20241123-14885,1058,23094,,1478.0,2,3,1
ORD-20241123-88450,1058,47704,,1398.0,1,2,0
ORD-20241123-90099,1058,35777,,1357.4,2,5,0
ORD-20241123-67649,1058,6085,,3415.2,2,2,0
ORD-20241123-41172,1058,957,,1802.1,2,2,0
ORD-20241123-14738,1058,42355,,103.2,1,4,0
ORD-20241123-68653,1058,20307,,312.55,1,3,0
ORD-20241123-73474,1058,34448,,1078.2,1,5,0
ORD-20241123-14756,1058,23598,,989.1,1,7,0
ORD-20241123-96346,1058,47623,,41.3,1,5,0
ORD-20241123-44381,1058,12729,11,239.2,1,0,0
ORD-20241123-42677,1058,24138,,1599.0,1,5,0
ORD-20241123-79759,1058,28345,,84.15,1,3,0
ORD-20241123-53891,1058,9851,22,1709.05,1,0,0
ORD-20241123-67506,1058,13850,,2124.95,4,7,0
ORD-20241123-14741,1058,14335,10,4889.85,4,0,0
ORD-20241123-48137,1058,32892,11,2199.0,1,0,0
ORD-20241123-30178,1058,42674,,1118.4,1,4,1
ORD-20241123-16308,1058,22621,,2318.7,4,7,0
ORD-20241123-57279,1058,21001,,1733.1,2,2,0
ORD-20241123-62480,1058,4710,,5902.25,3,3,0
ORD-20241123-42686,1058,32807,,2427.3,2,1,0
ORD-20241123-62040,1058,11184,12,206.4,1,0,0
ORD-20241123-24954,1058,32455,,733.6,2,5,0
ORD-20241123-40752,1058,45110,15,1108.15,2,0,0
ORD-20241123-15289,1058,41317,,3505.55,4,3,2
ORD-20241123-50682,1058,949,,99.0,1,2,1
ORD-20241123-31568,1058,2215,,2659.05,1,4,0
ORD-20241123-15358,1058,23106,,1594.1,3,7,0
ORD-20241123-96126,1058,675,17,764.15,1,0,0
ORD-20241123-93963,1058,42655,2,236.55,1,0,0
ORD-20241123-67253,1058,48268,,4067.15,2,7,0
ORD-20241123-89283,1058,20843,,2078.0,2,4,0
ORD-20241123-54175,1058,14292,,1699.0,1,3,0
ORD-20241123-96286,1058,41489,23,134.1,1,0,0
ORD-20241123-47235,1058,37746,,359.2,1,2,0
ORD-20241123-37287,1058,32449,,5533.1,4,7,0
ORD-20241123-36310,1058,42894,,1998.1,2,2,0
ORD-20241123-76763,1058,14089,2,999.0,1,0,0
