ticket_id,date_id,customer_id,store_id,resolution_time_hours,ticket_count,escalation_flag,issue_type,status
10885,860,25884,,4,1,0,return_request,resolved
10886,862,26523,,48,1,0,return_request,resolved
10887,860,4005,,48,1,0,return_request,resolved
10888,865,44878,,72,1,1,return_request,resolved
10889,863,32822,,4,1,0,product_inquiry,pending
10890,857,30157,,48,1,0,billing_issue,resolved
10891,861,45204,27,8,1,0,return_request,in_progress
10892,864,29643,,4,1,0,delivery_problem,pending
10893,860,18538,,4,1,0,return_request,resolved
10894,859,8314,6,8,1,0,delivery_problem,resolved
10895,869,36855,11,48,1,0,billing_issue,resolved
10896,868,30975,21,48,1,0,technical_issue,resolved
10897,868,46264,,48,1,0,return_request,resolved
10898,862,2151,,72,1,1,return_request,resolved
10899,863,38515,,48,1,0,warranty_claim,in_progress
10900,860,5058,,48,1,0,return_request,resolved
10901,857,22523,,48,1,0,return_request,resolved
10902,860,47995,,48,1,0,return_request,resolved
10903,860,38597,,24,1,0,return_request,resolved
10904,864,10465,,48,1,0,return_request,pending
10905,869,32536,,8,1,0,return_request,resolved
10906,867,192,,72,1,1,technical_issue,resolved
10907,860,8258,,8,1,0,return_request,in_progress
10908,870,28945,,8,1,0,warranty_claim,resolved
10909,868,22308,,24,1,0,return_request,resolved
10910,870,42197,,2,1,0,return_request,resolved
10911,872,9253,,48,1,0,return_request,resolved
10912,869,6545,,24,1,0,return_request,resolved
10913,864,22907,,8,1,0,product_inquiry,resolved
10914,860,29668,,8,1,0,delivery_problem,resolved
10915,867,16163,,48,1,0,return_request,resolved
10916,860,27801,,72,1,1,return_request,resolved
10917,860,22264,,48,1,0,return_request,pending
10918,869,26992,,24,1,0,technical_issue,resolved
10919,868,38730,,8,1,0,billing_issue,pending
10920,871,39294,,8,1,0,product_inquiry,resolved
10921,866,8469,,48,1,0,return_request,in_progress
10922,866,12195,,4,1,0,return_request,resolved
10923,867,47825,12,24,1,0,product_inquiry,resolved
10924,871,8756,,8,1,0,return_request,resolved
10925,864,47416,,24,1,0,return_request,in_progress
10926,862,34128,21,24,1,0,billing_issue,resolved
10927,866,42986,,8,1,0,return_request,resolved
10928,868,34149,,48,1,0,technical_issue,resolved
10929,865,11298,,8,1,0,delivery_problem,resolved
10930,866,6563,20,2,1,0,delivery_problem,resolved
10931,863,4965,2,4,1,0,product_inquiry,resolved
10932,867,46305,,48,1,0,delivery_problem,resolved
10933,874,37244,,2,1,0,return_request,resolved
10934,863,29415,8,4,1,0,product_inquiry,resolved
10935,874,48937,,24,1,0,return_request,resolved
10936,866,8434,15,24,1,0,delivery_problem,resolved
10937,863,49444,,8,1,0,return_request,resolved
10938,866,34006,,24,1,0,return_request,pending
10939,867,16943,,72,1,1,return_request,resolved
10940,867,43954,,24,1,0,product_inquiry,resolved
10941,873,12533,,2,1,0,return_request,resolved
10942,864,5472,,24,1,0,return_request,resolved
10943,869,8539,,48,1,0,return_request,resolved
10944,871,25356,,24,1,0,return_request,resolved
10945,863,9301,,2,1,0,return_request,resolved
10946,870,4963,13,24,1,0,delivery_problem,resolved
10947,868,13070,,4,1,0,return_request,resolved
10948,875,5948,22,48,1,0,return_request,resolved
10949,866,37976,,48,1,0,return_request,resolved
10950,871,33020,20,8,1,0,return_request,in_progress
10951,873,13908,13,8,1,0,delivery_problem,in_progress
10952,864,17323,,4,1,0,return_request,resolved
10953,872,29289,11,48,1,0,technical_issue,resolved
10954,863,33234,,4,1,0,return_request,resolved
10955,864,5440,,8,1,0,return_request,resolved
10956,863,12246,,8,1,0,return_request,resolved
10957,863,13989,,8,1,0,billing_issue,resolved
10958,876,14387,13,2,1,0,technical_issue,resolved
10959,863,4996,,8,1,0,return_request,pending
10960,870,13296,,2,1,0,billing_issue,resolved
10961,870,3196,,24,1,0,billing_issue,pending
10962,876,2066,,72,1,1,technical_issue,resolved
10963,862,20809,,4,1,0,return_request,resolved
10964,862,17189,,48,1,0,technical_issue,resolved
10965,871,21156,,2,1,0,return_request,resolved
10966,864,30976,,8,1,0,return_request,pending
10967,867,6640,,48,1,0,return_request,resolved
10968,862,32196,,2,1,0,return_request,resolved
10969,865,46353,,2,1,0,return_request,resolved
10970,873,41280,,168,1,1,return_request,resolved
10971,864,34100,,8,1,0,return_request,resolved
10972,864,28030,,48,1,0,return_request,resolved
10973,869,41497,,48,1,0,return_request,resolved
10974,871,41510,,4,1,0,return_request,resolved
10975,870,44370,1,24,1,0,technical_issue,resolved
10976,869,20111,,2,1,0,product_inquiry,pending
10977,875,33554,,8,1,0,return_request,resolved
10978,872,42606,,48,1,0,return_request,resolved
10979,874,26113,,24,1,0,return_request,resolved
10980,869,142,,48,1,0,return_request,in_progress
10981,875,25474,,24,1,0,return_request,resolved
10982,873,38026,12,24,1,0,technical_issue,resolved
10983,873,28090,,8,1,0,return_request,resolved
10984,868,4224,,72,1,1,technical_issue,resolved
10985,869,2225,,72,1,1,return_request,resolved
10986,873,21700,17,48,1,0,delivery_problem,resolved
10987,864,20411,,48,1,0,return_request,resolved
10988,875,27701,18,24,1,0,product_inquiry,resolved
10989,865,21757,,24,1,0,return_request,resolved
10990,865,12733,12,8,1,0,delivery_problem,resolved
10991,871,31180,,48,1,0,return_request,resolved
10992,876,47531,28,48,1,0,technical_issue,resolved
10993,869,28305,,8,1,0,warranty_claim,resolved
10994,865,13751,,4,1,0,delivery_problem,resolved
10995,865,42358,,4,1,0,return_request,resolved
10996,870,2656,,48,1,0,return_request,resolved
10997,867,16133,,72,1,1,return_request,in_progress
10998,868,38480,,24,1,0,return_request,in_progress
10999,872,15291,1,24,1,0,technical_issue,resolved
11000,878,9327,,4,1,0,return_request,pending
11001,867,37226,8,48,1,0,billing_issue,resolved
11002,878,11483,,48,1,0,warranty_claim,in_progress
11003,880,29911,,4,1,0,delivery_problem,resolved
11004,872,23496,,8,1,0,return_request,resolved
11005,878,35670,,4,1,0,warranty_claim,resolved
11006,880,30335,,24,1,0,technical_issue,resolved
11007,877,7150,,24,1,0,technical_issue,resolved
11008,872,23894,21,24,1,0,warranty_claim,resolved
11009,876,45338,,24,1,0,delivery_problem,resolved
11010,868,39659,,4,1,0,return_request,pending
11011,873,23175,,2,1,0,return_request,resolved
11012,873,35589,,72,1,1,return_request,resolved
11013,870,91,15,24,1,0,billing_issue,pending
11014,877,47074,,8,1,0,delivery_problem,resolved
11015,867,5277,,24,1,0,return_request,resolved
11016,881,28017,,8,1,0,product_inquiry,pending
11017,868,36910,,120,1,1,delivery_problem,resolved
11018,878,40302,,24,1,0,return_request,resolved
11019,875,2091,25,24,1,0,delivery_problem,resolved
11020,877,36821,,2,1,0,return_request,resolved
11021,868,19206,,4,1,0,return_request,resolved
11022,869,48260,,48,1,0,return_request,resolved
11023,882,42774,,24,1,0,return_request,resolved
11024,878,31048,,2,1,0,delivery_problem,resolved
11025,877,12667,,72,1,1,return_request,resolved
11026,868,9336,,4,1,0,return_request,resolved
11027,880,49002,,4,1,0,return_request,resolved
11028,877,43157,,8,1,0,delivery_problem,resolved
11029,876,42735,,4,1,0,return_request,resolved
11030,880,2511,,24,1,0,return_request,in_progress
11031,881,25468,,24,1,0,return_request,resolved
11032,876,36137,,72,1,1,return_request,resolved
11033,871,43786,,48,1,0,return_request,resolved
11034,872,27656,,24,1,0,return_request,resolved
11035,878,5494,5,4,1,0,billing_issue,resolved
11036,878,27726,7,4,1,0,delivery_problem,resolved
11037,882,43746,,8,1,0,return_request,resolved
11038,879,32339,,4,1,0,technical_issue,pending
11039,876,22067,,24,1,0,return_request,pending
11040,874,25131,,24,1,0,return_request,resolved
11041,882,1395,,24,1,0,technical_issue,resolved
11042,875,3744,,4,1,0,return_request,resolved
11043,878,13507,,72,1,1,billing_issue,pending
11044,876,39353,,8,1,0,technical_issue,resolved
11045,872,8079,,4,1,0,delivery_problem,resolved
11046,870,1040,,24,1,0,product_inquiry,resolved
11047,876,9280,,8,1,0,return_request,resolved
11048,879,23606,,24,1,0,return_request,resolved
11049,871,46534,,48,1,0,return_request,resolved
11050,884,28272,,4,1,0,return_request,resolved
11051,882,48621,,120,1,1,return_request,resolved
11052,876,34198,,72,1,1,return_request,resolved
11053,881,45940,,48,1,0,technical_issue,resolved
11054,873,6631,,72,1,1,return_request,resolved
11055,885,14298,15,24,1,0,delivery_problem,resolved
11056,883,25206,,4,1,0,technical_issue,resolved
11057,885,2078,,48,1,0,return_request,pending
11058,882,33300,,8,1,0,return_request,resolved
11059,882,44850,,48,1,0,return_request,resolved
11060,886,971,,24,1,0,return_request,resolved
11061,879,26472,,8,1,0,billing_issue,resolved
11062,872,19620,,48,1,0,return_request,in_progress
11063,886,24192,,72,1,1,return_request,resolved
11064,877,49305,,4,1,0,return_request,resolved
11065,876,15836,,120,1,1,return_request,resolved
11066,879,36588,,4,1,0,return_request,in_progress
11067,878,18014,,2,1,0,warranty_claim,resolved
11068,875,6205,,8,1,0,return_request,resolved
11069,884,16951,,48,1,0,return_request,resolved
11070,882,6004,1,24,1,0,product_inquiry,resolved
11071,882,46122,,4,1,0,return_request,resolved
11072,885,31612,,4,1,0,return_request,resolved
11073,880,34850,,8,1,0,return_request,resolved
11074,887,29115,,48,1,0,return_request,resolved
11075,879,22558,,48,1,0,return_request,resolved
11076,874,44203,,8,1,0,delivery_problem,resolved
11077,886,13514,,120,1,1,return_request,resolved
11078,887,14958,,48,1,0,return_request,resolved
11079,887,46459,,24,1,0,return_request,resolved
11080,881,261,,8,1,0,return_request,resolved
11081,880,43729,,24,1,0,return_request,in_progress
11082,886,43067,,48,1,0,return_request,resolved
11083,879,41329,,120,1,1,return_request,resolved
11084,877,10924,22,24,1,0,delivery_problem,resolved
11085,880,10770,,168,1,1,delivery_problem,resolved
11086,876,45912,,8,1,0,return_request,resolved
11087,876,34127,16,168,1,1,technical_issue,resolved
11088,879,17816,,72,1,1,technical_issue,resolved
11089,878,17398,,8,1,0,return_request,resolved
11090,877,13058,,72,1,1,product_inquiry,in_progress
11091,883,48331,,4,1,0,return_request,pending
11092,887,45481,,8,1,0,return_request,resolved
11093,889,1125,,24,1,0,return_request,resolved
11094,881,48829,,24,1,0,return_request,resolved
11095,881,11476,,8,1,0,return_request,resolved
11096,882,31245,2,24,1,0,return_request,resolved
11097,885,20396,,4,1,0,return_request,resolved
11098,877,27429,,48,1,0,billing_issue,pending
11099,883,31738,,4,1,0,technical_issue,resolved
11100,878,40253,11,48,1,0,technical_issue,resolved
11101,890,11444,,2,1,0,technical_issue,resolved
11102,889,37063,,4,1,0,return_request,pending
11103,889,18854,,72,1,1,return_request,resolved
11104,882,45706,,24,1,0,return_request,resolved
11105,885,46337,12,8,1,0,warranty_claim,resolved
11106,885,1477,,24,1,0,return_request,resolved
11107,880,18624,,120,1,1,product_inquiry,resolved
11108,887,25082,,8,1,0,return_request,resolved
11109,882,9315,,4,1,0,return_request,resolved
11110,882,14221,23,72,1,1,technical_issue,resolved
11111,877,42153,8,8,1,0,delivery_problem,in_progress
11112,883,19753,,72,1,1,technical_issue,resolved
11113,889,5014,,8,1,0,return_request,resolved
11114,879,3070,,48,1,0,return_request,pending
11115,877,48577,18,4,1,0,delivery_problem,resolved
11116,883,26725,,24,1,0,return_request,in_progress
11117,885,28914,,8,1,0,return_request,resolved
11118,880,32706,,72,1,1,return_request,resolved
11119,888,8154,2,4,1,0,technical_issue,resolved
11120,880,24794,,48,1,0,return_request,pending
11121,888,2157,16,4,1,0,technical_issue,resolved
11122,882,26095,14,4,1,0,technical_issue,resolved
11123,877,1215,,24,1,0,return_request,resolved
11124,880,9846,8,48,1,0,technical_issue,resolved
11125,891,3383,,72,1,1,billing_issue,resolved
11126,879,20689,,4,1,0,billing_issue,resolved
11127,890,33759,8,4,1,0,product_inquiry,resolved
11128,888,39702,18,8,1,0,delivery_problem,resolved
11129,881,3022,20,48,1,0,product_inquiry,pending
11130,882,11353,,48,1,0,technical_issue,pending
11131,879,27931,,120,1,1,return_request,resolved
11132,890,19378,3,168,1,1,technical_issue,resolved
11133,887,44880,,4,1,0,return_request,resolved
11134,879,5576,,120,1,1,return_request,resolved
11135,890,11059,,120,1,1,return_request,resolved
11136,883,1644,,24,1,0,return_request,resolved
11137,888,21974,,8,1,0,return_request,resolved
11138,879,20342,,48,1,0,return_request,resolved
11139,878,32451,,24,1,0,return_request,resolved
11140,878,34169,6,120,1,1,return_request,resolved
11141,881,27809,,24,1,0,product_inquiry,in_progress
11142,883,9397,,72,1,1,return_request,resolved
11143,892,7840,,4,1,0,return_request,resolved
11144,881,47702,,4,1,0,return_request,resolved
11145,882,8820,,24,1,0,return_request,resolved
11146,886,2597,,72,1,1,return_request,in_progress
11147,886,29379,,8,1,0,return_request,resolved
11148,884,147,,24,1,0,technical_issue,resolved
11149,892,45561,3,24,1,0,return_request,resolved
11150,882,45794,,72,1,1,return_request,resolved
11151,888,39621,,8,1,0,technical_issue,pending
11152,884,25387,,4,1,0,return_request,resolved
11153,891,10274,,4,1,0,return_request,resolved
11154,884,19070,,4,1,0,return_request,resolved
11155,891,1750,,24,1,0,return_request,resolved
11156,881,49360,,2,1,0,return_request,resolved
11157,885,33324,,24,1,0,return_request,resolved
11158,891,8186,,120,1,1,return_request,resolved
11159,885,22990,,72,1,1,return_request,resolved
11160,886,5965,,8,1,0,return_request,resolved
11161,893,45883,,2,1,0,return_request,resolved
11162,881,47786,4,4,1,0,technical_issue,resolved
11163,882,34718,,168,1,1,technical_issue,resolved
11164,886,49437,,48,1,0,delivery_problem,resolved
11165,887,40100,15,48,1,0,technical_issue,in_progress
11166,889,37273,,48,1,0,return_request,resolved
11167,890,690,,72,1,1,technical_issue,resolved
11168,890,28121,,8,1,0,technical_issue,resolved
11169,883,3854,8,2,1,0,technical_issue,pending
11170,881,21973,,24,1,0,return_request,resolved
11171,883,12515,,24,1,0,billing_issue,pending
11172,891,15071,17,4,1,0,billing_issue,resolved
11173,893,49485,,24,1,0,technical_issue,resolved
11174,886,21283,,2,1,0,technical_issue,resolved
11175,893,27129,,8,1,0,return_request,pending
11176,891,12308,,8,1,0,return_request,resolved
11177,894,17787,,24,1,0,technical_issue,resolved
11178,886,32663,,24,1,0,return_request,resolved
11179,887,19603,,8,1,0,return_request,resolved
11180,887,29473,,24,1,0,return_request,resolved
11181,885,44814,,8,1,0,return_request,resolved
11182,888,42501,,4,1,0,product_inquiry,resolved
11183,886,39291,,8,1,0,return_request,resolved
11184,889,5764,,2,1,0,return_request,pending
11185,891,25786,,8,1,0,return_request,resolved
11186,895,36893,,24,1,0,return_request,pending
11187,884,45763,,8,1,0,billing_issue,resolved
11188,883,15777,,72,1,1,return_request,resolved
11189,885,42752,,8,1,0,return_request,resolved
11190,886,42216,,72,1,1,technical_issue,in_progress
11191,894,28225,,4,1,0,return_request,resolved
11192,886,34381,,120,1,1,return_request,resolved
11193,893,24888,,2,1,0,return_request,resolved
11194,885,45625,,4,1,0,return_request,resolved
11195,884,19659,,24,1,0,return_request,resolved
11196,890,38870,,48,1,0,warranty_claim,resolved
11197,895,4412,,4,1,0,return_request,resolved
11198,891,36257,,24,1,0,return_request,resolved
11199,884,12597,,4,1,0,return_request,resolved
11200,894,11943,,24,1,0,delivery_problem,resolved
11201,884,5745,,8,1,0,return_request,resolved
11202,891,46524,,120,1,1,return_request,resolved
11203,897,13266,,24,1,0,return_request,resolved
11204,892,44852,,8,1,0,warranty_claim,resolved
11205,887,32694,,8,1,0,return_request,resolved
11206,892,6319,,8,1,0,billing_issue,resolved
11207,893,20715,,24,1,0,return_request,resolved
11208,890,3288,,24,1,0,return_request,resolved
11209,887,42081,,24,1,0,return_request,resolved
11210,884,28631,,48,1,0,return_request,resolved
11211,889,23835,,8,1,0,return_request,resolved
11212,887,32434,,4,1,0,return_request,resolved
11213,897,22653,22,24,1,0,delivery_problem,resolved
11214,885,45198,,48,1,0,return_request,resolved
11215,893,38390,,4,1,0,return_request,resolved
11216,892,47713,,48,1,0,return_request,resolved
11217,893,2130,,2,1,0,return_request,resolved
11218,889,3647,,8,1,0,delivery_problem,resolved
11219,899,34989,,24,1,0,return_request,resolved
11220,886,16352,,120,1,1,return_request,resolved
11221,896,39055,28,72,1,1,delivery_problem,resolved
11222,892,22035,1,24,1,0,delivery_problem,resolved
11223,889,23847,,72,1,1,return_request,resolved
11224,886,14263,,4,1,0,return_request,resolved
11225,892,40368,,24,1,0,return_request,resolved
11226,897,34406,,2,1,0,return_request,resolved
11227,891,43595,,8,1,0,return_request,pending
11228,895,27649,,24,1,0,return_request,resolved
11229,893,13427,3,48,1,0,billing_issue,resolved
11230,898,8527,,24,1,0,return_request,resolved
11231,892,23257,,8,1,0,return_request,resolved
11232,887,9450,,4,1,0,warranty_claim,resolved
11233,892,40645,,4,1,0,delivery_problem,resolved
11234,888,30374,,24,1,0,return_request,resolved
11235,890,3671,,2,1,0,return_request,resolved
11236,890,34888,,72,1,1,return_request,resolved
11237,898,20246,15,48,1,0,billing_issue,in_progress
11238,894,4846,,4,1,0,return_request,resolved
11239,889,15552,,8,1,0,return_request,resolved
11240,892,14174,,24,1,0,return_request,resolved
11241,895,27727,,72,1,1,return_request,resolved
11242,890,1747,,8,1,0,return_request,resolved
11243,890,8205,,72,1,1,return_request,resolved
11244,899,30093,,2,1,0,return_request,resolved
11245,901,4815,,4,1,0,return_request,resolved
11246,894,5000,,24,1,0,product_inquiry,in_progress
11247,889,23619,,4,1,0,product_inquiry,pending
11248,894,3986,20,120,1,1,technical_issue,resolved
11249,894,31240,,24,1,0,return_request,resolved
11250,898,48227,,120,1,1,warranty_claim,resolved
11251,898,24313,,72,1,1,return_request,resolved
11252,892,26766,,24,1,0,return_request,resolved
11253,891,11658,,120,1,1,return_request,pending
11254,895,37475,,48,1,0,return_request,pending
11255,891,1141,26,120,1,1,billing_issue,resolved
11256,898,31202,,2,1,0,billing_issue,pending
11257,890,35824,,2,1,0,return_request,in_progress
11258,898,38558,,24,1,0,return_request,resolved
11259,896,422,,120,1,1,technical_issue,resolved
11260,891,39955,,120,1,1,return_request,resolved
11261,898,15183,,72,1,1,return_request,resolved
11262,902,15985,,8,1,0,warranty_claim,resolved
11263,903,3798,,48,1,0,technical_issue,resolved
11264,904,45692,,8,1,0,return_request,resolved
11265,892,17024,,4,1,0,return_request,resolved
11266,900,42783,,8,1,0,billing_issue,resolved
11267,902,19797,,8,1,0,return_request,resolved
11268,900,45831,,24,1,0,return_request,pending
11269,891,12231,,2,1,0,billing_issue,resolved
11270,895,20795,11,72,1,1,billing_issue,resolved
11271,903,5319,,24,1,0,return_request,resolved
11272,896,27584,,4,1,0,return_request,in_progress
11273,891,37058,,120,1,1,return_request,resolved
11274,899,4717,,72,1,1,billing_issue,resolved
11275,892,10131,,48,1,0,billing_issue,in_progress
11276,893,11224,,24,1,0,return_request,resolved
11277,894,2414,,4,1,0,warranty_claim,resolved
11278,895,48556,,24,1,0,return_request,resolved
11279,900,5352,,168,1,1,return_request,resolved
11280,894,9114,,4,1,0,return_request,in_progress
11281,899,30971,,8,1,0,warranty_claim,resolved
11282,898,22999,,72,1,1,product_inquiry,resolved
11283,903,4991,,24,1,0,return_request,resolved
11284,895,31543,9,8,1,0,billing_issue,resolved
11285,896,41488,,2,1,0,return_request,resolved
11286,897,40397,,2,1,0,return_request,resolved
11287,904,32395,,48,1,0,delivery_problem,pending
11288,893,5299,,2,1,0,delivery_problem,resolved
11289,901,35750,,24,1,0,return_request,resolved
11290,898,1793,,4,1,0,return_request,pending
11291,893,11505,10,2,1,0,billing_issue,pending
11292,902,8834,,8,1,0,return_request,resolved
11293,898,43162,,168,1,1,technical_issue,resolved
11294,903,7110,,24,1,0,return_request,resolved
11295,898,6928,,24,1,0,return_request,resolved
11296,906,43103,,8,1,0,return_request,resolved
11297,903,33225,,8,1,0,return_request,resolved
11298,901,44917,,48,1,0,return_request,resolved
11299,895,32938,,4,1,0,return_request,resolved
11300,903,13437,,48,1,0,return_request,resolved
11301,896,3314,,8,1,0,delivery_problem,resolved
11302,902,12999,21,8,1,0,billing_issue,resolved
11303,898,26429,6,8,1,0,technical_issue,resolved
11304,899,6322,,4,1,0,return_request,resolved
11305,903,280,,48,1,0,warranty_claim,resolved
11306,903,43091,,4,1,0,delivery_problem,resolved
11307,904,26779,,2,1,0,return_request,resolved
11308,904,32525,,72,1,1,return_request,resolved
11309,904,2381,,24,1,0,product_inquiry,resolved
11310,895,44946,,24,1,0,product_inquiry,resolved
11311,907,40589,,48,1,0,return_request,resolved
11312,907,5261,,24,1,0,return_request,resolved
11313,898,476,,4,1,0,technical_issue,in_progress
11314,899,30930,,48,1,0,delivery_problem,resolved
11315,904,15685,,48,1,0,return_request,resolved
11316,906,39752,,72,1,1,return_request,resolved
11317,905,24307,,48,1,0,return_request,resolved
11318,906,43749,,2,1,0,return_request,resolved
11319,905,28972,23,24,1,0,billing_issue,resolved
11320,896,12226,,72,1,1,return_request,pending
11321,898,22928,,24,1,0,return_request,resolved
11322,903,15225,,8,1,0,return_request,resolved
11323,902,10680,,120,1,1,return_request,resolved
11324,906,38457,,4,1,0,return_request,resolved
11325,909,17057,,24,1,0,warranty_claim,resolved
11326,896,43014,,4,1,0,return_request,resolved
11327,897,30045,28,2,1,0,technical_issue,pending
11328,904,3689,,4,1,0,return_request,resolved
11329,901,10346,,4,1,0,return_request,resolved
11330,899,13983,,8,1,0,technical_issue,in_progress
11331,898,23239,,8,1,0,return_request,resolved
11332,901,17222,,2,1,0,return_request,resolved
11333,900,20739,10,4,1,0,product_inquiry,resolved
11334,901,38406,,72,1,1,technical_issue,resolved
11335,901,29845,,72,1,1,warranty_claim,resolved
11336,907,30429,14,48,1,0,technical_issue,resolved
11337,900,2386,19,24,1,0,return_request,resolved
11338,905,17604,,8,1,0,return_request,in_progress
11339,901,36749,3,8,1,0,technical_issue,resolved
11340,897,10984,,8,1,0,return_request,resolved
11341,902,5770,13,8,1,0,technical_issue,resolved
11342,897,21153,,8,1,0,return_request,resolved
11343,907,8263,,24,1,0,product_inquiry,resolved
11344,898,39675,,24,1,0,return_request,resolved
11345,898,37512,,8,1,0,return_request,in_progress
11346,905,17965,22,48,1,0,warranty_claim,pending
11347,910,9782,,24,1,0,return_request,pending
11348,905,37914,,48,1,0,return_request,resolved
11349,902,42760,,8,1,0,return_request,resolved
11350,905,40781,,24,1,0,return_request,resolved
11351,911,17066,,120,1,1,return_request,resolved
11352,901,37216,25,4,1,0,product_inquiry,in_progress
11353,911,4383,,4,1,0,return_request,resolved
11354,900,18724,,24,1,0,return_request,resolved
11355,911,1447,,8,1,0,return_request,resolved
11356,900,32840,,2,1,0,return_request,resolved
11357,909,41048,,24,1,0,delivery_problem,resolved
11358,898,7170,,24,1,0,return_request,pending
11359,903,6954,,72,1,1,return_request,resolved
11360,912,8320,,2,1,0,delivery_problem,resolved
11361,908,38336,,48,1,0,billing_issue,resolved
11362,901,2472,,24,1,0,billing_issue,resolved
11363,899,8405,,8,1,0,return_request,resolved
11364,911,41377,,24,1,0,return_request,resolved
11365,909,22965,,2,1,0,return_request,pending
11366,912,19337,,48,1,0,warranty_claim,resolved
11367,905,40359,,8,1,0,return_request,resolved
11368,910,49105,,8,1,0,return_request,resolved
11369,899,45455,,8,1,0,return_request,pending
11370,900,31072,,8,1,0,technical_issue,resolved
11371,905,20576,4,120,1,1,technical_issue,resolved
11372,906,30984,,168,1,1,product_inquiry,resolved
11373,911,26343,,24,1,0,return_request,resolved
11374,910,49219,,48,1,0,return_request,resolved
11375,912,48862,,48,1,0,return_request,resolved
11376,906,10926,,48,1,0,technical_issue,resolved
11377,902,1355,,8,1,0,return_request,resolved
11378,913,23815,,48,1,0,return_request,resolved
11379,907,20542,,48,1,0,return_request,resolved
11380,903,33976,,8,1,0,return_request,resolved
11381,904,4739,,24,1,0,return_request,in_progress
11382,913,39915,,24,1,0,return_request,resolved
11383,904,9971,,8,1,0,return_request,resolved
11384,906,19086,14,8,1,0,product_inquiry,resolved
11385,909,46715,6,24,1,0,return_request,in_progress
11386,907,6917,,48,1,0,return_request,resolved
11387,903,37518,,48,1,0,return_request,resolved
11388,905,38324,,8,1,0,return_request,resolved
11389,903,42817,,72,1,1,product_inquiry,resolved
11390,909,6042,12,24,1,0,warranty_claim,resolved
11391,915,11364,20,2,1,0,technical_issue,resolved
11392,912,28710,,4,1,0,return_request,resolved
11393,910,29694,9,48,1,0,return_request,resolved
11394,907,5473,,120,1,1,return_request,resolved
11395,906,2299,,24,1,0,return_request,resolved
11396,911,31872,21,24,1,0,warranty_claim,resolved
11397,904,8223,,24,1,0,return_request,resolved
11398,912,10052,,48,1,0,return_request,resolved
11399,915,37207,,8,1,0,return_request,resolved
11400,915,15152,,24,1,0,return_request,resolved
11401,908,11720,,72,1,1,return_request,resolved
11402,908,33503,,48,1,0,return_request,resolved
11403,910,34340,,2,1,0,return_request,resolved
11404,912,42682,,24,1,0,return_request,resolved
11405,913,34556,,48,1,0,return_request,resolved
11406,915,12583,,72,1,1,return_request,pending
11407,914,45890,,24,1,0,return_request,pending
11408,914,40362,,2,1,0,billing_issue,resolved
11409,902,24724,,8,1,0,return_request,resolved
11410,910,1842,,4,1,0,return_request,resolved
11411,903,33652,,72,1,1,return_request,resolved
11412,915,20333,,24,1,0,return_request,resolved
11413,915,36773,,24,1,0,return_request,resolved
11414,913,14788,,24,1,0,return_request,resolved
11415,912,31222,,8,1,0,product_inquiry,resolved
11416,905,47809,,8,1,0,return_request,resolved
11417,915,41291,,4,1,0,return_request,resolved
11418,907,22979,,2,1,0,return_request,resolved
11419,914,48516,,24,1,0,return_request,resolved
11420,911,17947,,24,1,0,return_request,resolved
11421,904,2333,,8,1,0,return_request,pending
11422,909,34525,,72,1,1,return_request,resolved
11423,913,13065,,48,1,0,billing_issue,resolved
11424,907,33523,,24,1,0,return_request,resolved
11425,909,30985,,8,1,0,return_request,pending
11426,905,3177,,4,1,0,return_request,resolved
11427,912,44655,,4,1,0,return_request,resolved
11428,904,15405,,72,1,1,return_request,resolved
11429,907,4494,,4,1,0,return_request,in_progress
11430,915,43030,,8,1,0,return_request,resolved
11431,904,45488,,24,1,0,return_request,resolved
11432,906,29828,,8,1,0,technical_issue,resolved
11433,908,47013,,24,1,0,return_request,resolved
11434,905,24750,13,24,1,0,technical_issue,in_progress
11435,912,237,,4,1,0,technical_issue,resolved
11436,915,42641,,24,1,0,return_request,resolved
11437,908,45525,10,2,1,0,delivery_problem,resolved
11438,907,31637,,72,1,1,return_request,resolved
11439,917,41804,,120,1,1,return_request,resolved
11440,909,23864,16,120,1,1,return_request,resolved
11441,906,28643,,24,1,0,return_request,resolved
11442,913,15568,,4,1,0,delivery_problem,in_progress
11443,911,14140,,2,1,0,return_request,resolved
11444,917,14071,24,8,1,0,product_inquiry,resolved
11445,918,1265,,24,1,0,technical_issue,resolved
11446,911,19074,,72,1,1,return_request,resolved
11447,908,25988,,2,1,0,return_request,resolved
11448,919,7940,,2,1,0,return_request,resolved
11449,910,46400,,4,1,0,return_request,resolved
11450,919,7283,,8,1,0,return_request,resolved
11451,914,15492,23,8,1,0,technical_issue,resolved
11452,910,11432,,8,1,0,return_request,resolved
11453,911,43992,,4,1,0,return_request,resolved
11454,907,37168,,2,1,0,return_request,in_progress
11455,916,47982,,8,1,0,return_request,resolved
11456,919,32744,,120,1,1,return_request,resolved
11457,915,13416,,4,1,0,return_request,pending
11458,912,2839,,8,1,0,return_request,resolved
11459,917,34043,,48,1,0,return_request,resolved
11460,911,41318,,24,1,0,return_request,resolved
11461,909,2974,,2,1,0,technical_issue,resolved
11462,912,28299,,120,1,1,billing_issue,resolved
11463,920,33369,,8,1,0,return_request,resolved
11464,912,49493,,48,1,0,delivery_problem,resolved
11465,918,729,,8,1,0,technical_issue,resolved
